# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 15 99991 8 4 1 2
 8.000000E+00 16 99985 10 3 1 2
 1.200000E+01 23 99976 13 4 3 3
 1.600000E+01 25 99972 15 2 4 4
 2.000000E+01 28 99968 17 1 5 5
 2.400000E+01 47 99964 30 5 6 6
 2.800000E+01 77 99944 50 11 7 9
 3.200000E+01 89 99916 55 12 8 14
 3.600000E+01 112 99882 68 15 8 21
 4.000000E+01 165 99849 107 20 12 26
 4.400000E+01 201 99802 125 23 12 41
 4.800000E+01 271 99726 173 35 17 46
 5.200000E+01 339 99619 206 49 26 58
 5.600000E+01 440 99481 259 65 33 83
 6.000000E+01 584 99307 356 72 43 113
 6.400000E+01 782 99123 490 78 60 154
 6.800000E+01 999 98903 622 113 75 189
 7.200000E+01 1271 98590 773 157 100 241
 7.600000E+01 1640 98196 982 202 130 326
 8.000000E+01 2115 97639 1259 255 174 427
 8.400000E+01 2755 96933 1668 320 222 545
 8.800000E+01 3593 96100 2184 416 307 686
 9.200000E+01 4469 94999 2645 517 405 902
 9.600000E+01 5591 93670 3230 661 526 1174
 1.000000E+02 7185 91889 4143 853 692 1497
 1.040000E+02 9049 89684 5130 1120 880 1919
 1.080000E+02 11510 86934 6479 1397 1110 2524
 1.120000E+02 14418 83493 8018 1734 1421 3245
 1.160000E+02 17808 79277 9729 2190 1812 4077
 1.200000E+02 21771 74257 11714 2554 2300 5203
 1.240000E+02 26526 68514 13927 3135 2884 6580
 1.280000E+02 31829 61749 16118 3947 3602 8162
 1.320000E+02 37539 54057 18158 4834 4414 10133
 1.360000E+02 43772 45515 20172 5688 5425 12487
 1.400000E+02 49750 36689 21359 6458 6696 15237
 1.440000E+02 55457 27937 21668 7316 8037 18436
 1.480000E+02 60625 20102 21177 7976 9559 21913
 1.520000E+02 65182 13452 19868 8413 11168 25733
 1.560000E+02 68805 8376 17609 8544 12869 29783
 1.600000E+02 71461 4933 14641 8552 14548 33720
 1.640000E+02 73251 2791 11466 8114 16170 37501
 1.680000E+02 74620 1546 8583 7251 17708 41078
 1.720000E+02 75527 892 6023 6366 18989 44149
 1.760000E+02 76180 523 4065 5147 20096 46872
 1.800000E+02 76611 333 2615 4017 21017 48962
 1.840000E+02 76872 238 1657 2972 21693 50550
 1.880000E+02 77098 169 970 2153 22223 51752
 1.920000E+02 77233 134 606 1468 22596 52563
 1.960000E+02 77276 116 332 972 22829 53143
 2.000000E+02 77337 109 197 612 23002 53526

#Simulation ended (eff.: 0.947871, detail below)
	#Events: 1421757
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
