# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 4 7000 3 1 0 0
 8.000000E+00 3 6999 3 0 0 0
 1.200000E+01 5 6999 5 0 0 0
 1.600000E+01 8 6999 6 2 0 0
 2.000000E+01 15 6995 11 1 1 2
 2.400000E+01 14 6995 10 0 1 3
 2.800000E+01 13 6990 9 0 1 3
 3.200000E+01 20 6990 14 2 1 3
 3.600000E+01 26 6986 19 2 1 4
 4.000000E+01 31 6981 21 3 2 5
 4.400000E+01 41 6979 31 2 2 6
 4.800000E+01 58 6972 43 4 3 8
 5.200000E+01 73 6959 50 6 5 12
 5.600000E+01 103 6937 68 10 7 18
 6.000000E+01 119 6906 75 9 9 26
 6.400000E+01 165 6871 112 15 10 28
 6.800000E+01 203 6828 140 17 11 35
 7.200000E+01 228 6787 153 17 16 42
 7.600000E+01 311 6742 219 23 19 50
 8.000000E+01 397 6678 286 26 23 62
 8.400000E+01 506 6620 361 39 30 76
 8.800000E+01 685 6513 480 60 39 106
 9.200000E+01 905 6380 648 69 56 132
 9.600000E+01 1114 6186 779 94 73 168
 1.000000E+02 1358 5990 944 108 92 214
 1.040000E+02 1732 5683 1185 154 118 275
 1.080000E+02 2202 5366 1523 183 148 348
 1.120000E+02 2803 4964 1939 237 184 443
 1.160000E+02 3570 4482 2459 322 233 556
 1.200000E+02 4190 3886 2816 359 301 714
 1.240000E+02 5248 3264 3466 483 368 931
 1.280000E+02 6059 2565 3892 546 454 1167
 1.320000E+02 7407 1932 4667 693 585 1462
 1.360000E+02 8631 1313 5274 820 734 1803
 1.400000E+02 9839 832 5744 981 912 2202
 1.440000E+02 11000 491 6131 1055 1112 2702
 1.480000E+02 11888 266 6109 1245 1342 3192
 1.520000E+02 12736 147 6014 1350 1571 3801
 1.560000E+02 13230 86 5510 1439 1832 4449
 1.600000E+02 13663 43 4952 1507 2101 5103
 1.640000E+02 13787 16 4178 1452 2386 5771
 1.680000E+02 13692 13 3281 1375 2677 6359
 1.720000E+02 13620 8 2514 1252 2924 6930
 1.760000E+02 13555 6 1843 1120 3152 7440
 1.800000E+02 13392 3 1240 927 3323 7902
 1.840000E+02 13262 3 774 728 3494 8266
 1.880000E+02 13154 3 480 547 3598 8529
 1.920000E+02 13112 1 308 370 3700 8734
 1.960000E+02 13083 1 175 264 3749 8895
 2.000000E+02 13070 1 106 180 3798 8986

#Simulation ended (eff.: 0.961875, detail below)
	#Events: 467273
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
