# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 1 4700 1 0 0 0
 8.000000E+00 1 4700 1 0 0 0
 1.200000E+01 5 4700 5 0 0 0
 1.600000E+01 1 4700 1 0 0 0
 2.000000E+01 1 4700 1 0 0 0
 2.400000E+01 1 4700 1 0 0 0
 2.800000E+01 4 4700 3 0 0 1
 3.200000E+01 9 4700 8 0 0 1
 3.600000E+01 10 4699 8 1 0 1
 4.000000E+01 5 4698 4 0 0 1
 4.400000E+01 11 4698 9 1 0 1
 4.800000E+01 20 4696 17 2 0 1
 5.200000E+01 17 4691 13 2 1 1
 5.600000E+01 26 4681 18 3 4 1
 6.000000E+01 40 4676 30 4 4 2
 6.400000E+01 45 4671 33 5 4 3
 6.800000E+01 56 4663 43 2 5 6
 7.200000E+01 87 4649 66 9 6 6
 7.600000E+01 97 4621 68 12 7 10
 8.000000E+01 132 4596 94 12 9 17
 8.400000E+01 199 4557 143 23 11 22
 8.800000E+01 266 4501 194 27 14 31
 9.200000E+01 357 4433 253 40 23 41
 9.600000E+01 432 4348 302 37 30 63
 1.000000E+02 529 4233 364 46 35 84
 1.040000E+02 702 4120 493 59 48 102
 1.080000E+02 891 3976 620 82 59 130
 1.120000E+02 1097 3792 759 94 75 169
 1.160000E+02 1406 3572 983 107 98 218
 1.200000E+02 1701 3322 1147 148 128 278
 1.240000E+02 2257 2997 1513 212 163 369
 1.280000E+02 2810 2567 1865 286 201 458
 1.320000E+02 3224 2137 2069 312 255 588
 1.360000E+02 3992 1713 2564 367 325 736
 1.400000E+02 4748 1273 2967 465 403 913
 1.440000E+02 5544 897 3369 519 512 1144
 1.480000E+02 6257 594 3595 633 627 1402
 1.520000E+02 7080 362 3884 756 762 1678
 1.560000E+02 7589 213 3811 827 902 2049
 1.600000E+02 8120 129 3739 878 1081 2422
 1.640000E+02 8448 74 3423 984 1240 2801
 1.680000E+02 8727 40 3052 1000 1431 3244
 1.720000E+02 8747 15 2501 945 1615 3686
 1.760000E+02 8654 7 1900 886 1770 4098
 1.800000E+02 8603 6 1410 801 1920 4472
 1.840000E+02 8486 3 924 676 2075 4811
 1.880000E+02 8467 2 630 571 2191 5075
 1.920000E+02 8449 1 408 464 2286 5291
 1.960000E+02 8415 0 271 320 2364 5460
 2.000000E+02 8402 0 165 268 2397 5572

#Simulation ended (eff.: 0.955840, detail below)
	#Events: 257356
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
