"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127481 15 6 1 3
"3" 8 37 127472 27 4 2 4
"4" 12 41 127465 29 2 5 5
"5" 16 49 127460 35 3 5 6
"6" 20 61 127448 38 10 6 7
"7" 24 90 127418 57 12 7 14
"8" 28 118 127386 77 14 8 19
"9" 32 152 127355 102 15 10 25
"10" 36 194 127312 127 19 15 33
"11" 40 239 127265 148 26 19 46
"12" 44 297 127207 184 25 29 59
"13" 48 377 127124 233 39 35 70
"14" 52 458 127035 276 52 42 88
"15" 56 593 126902 363 64 47 119
"16" 60 748 126740 460 69 65 154
"17" 64 955 126528 581 92 86 196
"18" 68 1237 126237 766 124 104 243
"19" 72 1630 125844 1010 179 132 309
"20" 76 2094 125359 1322 213 173 386
"21" 80 2601 124838 1612 269 228 492
"22" 84 3319 124123 2031 358 291 639
"23" 88 4231 123157 2571 473 363 824
"24" 92 5499 121878 3386 599 460 1054
"25" 96 7023 120312 4333 742 590 1358
"26" 100 8841 118420 5395 921 751 1774
"27" 104 11204 116021 6863 1155 953 2233
"28" 108 14172 113022 8577 1531 1215 2849
"29" 112 17899 109150 10741 2003 1560 3595
"30" 116 22532 104390 13481 2499 2014 4538
"31" 120 28035 98792 16587 3079 2570 5799
"32" 124 34502 92139 20068 3811 3253 7370
"33" 128 42280 84245 24086 4855 4098 9241
"34" 132 51172 75170 28434 5967 5083 11688
"35" 136 60670 65461 32511 7064 6397 14698
"36" 140 70741 55234 36211 8340 7967 18223
"37" 144 81289 44570 39354 9734 9692 22509
"38" 148 91318 34501 40946 11411 11708 27253
"39" 152 100687 25069 41263 12605 14100 32719
"40" 156 108823 17145 39648 13776 16622 38777
"41" 160 115052 10993 36084 14454 19374 45140
"42" 164 119531 6682 30953 14600 22201 51777
"43" 168 122619 3831 25147 14169 25022 58281
"44" 172 124458 2179 19212 12957 27695 64594
"45" 176 125713 1166 14064 11334 30100 70215
"46" 180 126357 715 9694 9606 32126 74931
"47" 184 126693 469 6378 7835 33786 78694
"48" 188 126974 321 4021 6070 35126 81757
"49" 192 127111 237 2405 4497 36163 84046
"50" 196 127236 188 1478 3063 36899 85796
"51" 200 127285 165 888 2082 37413 86902
