# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 2 7000 2 0 0 0
 8.000000E+00 3 7000 3 0 0 0
 1.200000E+01 8 7000 8 0 0 0
 1.600000E+01 8 6999 7 1 0 0
 2.000000E+01 7 6993 5 2 0 0
 2.400000E+01 14 6988 12 1 0 1
 2.800000E+01 19 6983 16 1 0 2
 3.200000E+01 18 6975 15 0 1 2
 3.600000E+01 28 6972 22 2 1 3
 4.000000E+01 37 6970 29 2 2 4
 4.400000E+01 55 6962 43 6 2 4
 4.800000E+01 60 6944 45 3 4 8
 5.200000E+01 74 6929 53 6 4 11
 5.600000E+01 96 6918 71 5 4 16
 6.000000E+01 132 6898 98 12 5 17
 6.400000E+01 153 6874 109 10 9 25
 6.800000E+01 190 6842 138 14 11 27
 7.200000E+01 263 6791 184 26 17 36
 7.600000E+01 372 6730 272 26 22 52
 8.000000E+01 440 6664 312 38 28 62
 8.400000E+01 607 6559 421 61 37 88
 8.800000E+01 789 6407 552 71 54 112
 9.200000E+01 967 6238 663 102 63 139
 9.600000E+01 1233 6028 867 100 80 186
 1.000000E+02 1630 5793 1145 148 105 232
 1.040000E+02 2010 5474 1393 169 140 308
 1.080000E+02 2339 5100 1586 197 177 379
 1.120000E+02 3106 4647 2151 264 214 477
 1.160000E+02 3698 4116 2484 323 280 611
 1.200000E+02 4542 3585 3033 409 347 753
 1.240000E+02 5445 2968 3580 472 432 961
 1.280000E+02 6768 2354 4439 587 541 1201
 1.320000E+02 7771 1744 4893 721 664 1493
 1.360000E+02 8923 1201 5370 892 808 1853
 1.400000E+02 10115 721 5832 1018 986 2279
 1.440000E+02 11286 424 6161 1144 1194 2787
 1.480000E+02 12155 250 6107 1283 1433 3332
 1.520000E+02 12901 133 5863 1392 1705 3941
 1.560000E+02 13376 70 5424 1428 1961 4563
 1.600000E+02 13627 36 4709 1465 2243 5210
 1.640000E+02 13818 17 3954 1462 2521 5881
 1.680000E+02 13548 7 2928 1328 2790 6502
 1.720000E+02 13489 5 2139 1233 3019 7098
 1.760000E+02 13361 3 1522 1048 3241 7550
 1.800000E+02 13166 2 1020 804 3406 7936
 1.840000E+02 13042 0 649 626 3526 8241
 1.880000E+02 13045 0 441 487 3634 8483
 1.920000E+02 12931 0 216 327 3714 8674
 1.960000E+02 12953 0 154 248 3757 8794
 2.000000E+02 12912 0 81 158 3790 8883

#Simulation ended (eff.: 0.961836, detail below)
	#Events: 468489
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
