# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 700 0 0 0 0
 4.000000E+00 0 700 0 0 0 0
 8.000000E+00 3 700 3 0 0 0
 1.200000E+01 2 699 1 1 0 0
 1.600000E+01 5 698 4 0 1 0
 2.000000E+01 3 698 2 0 1 0
 2.400000E+01 4 698 3 0 1 0
 2.800000E+01 4 698 3 0 1 0
 3.200000E+01 11 698 9 0 2 0
 3.600000E+01 7 695 3 1 2 1
 4.000000E+01 5 695 2 0 2 1
 4.400000E+01 8 695 5 0 2 1
 4.800000E+01 6 695 3 0 2 1
 5.200000E+01 8 695 4 0 3 1
 5.600000E+01 7 693 2 0 3 2
 6.000000E+01 9 693 4 0 3 2
 6.400000E+01 9 692 2 2 3 2
 6.800000E+01 11 691 3 2 3 3
 7.200000E+01 13 691 6 1 3 3
 7.600000E+01 13 690 5 1 3 4
 8.000000E+01 16 690 7 2 3 4
 8.400000E+01 11 686 2 0 4 5
 8.800000E+01 15 685 4 2 4 5
 9.200000E+01 15 684 3 1 5 6
 9.600000E+01 21 684 7 2 5 7
 1.000000E+02 21 680 5 4 5 7
 1.040000E+02 21 677 3 5 6 7
 1.080000E+02 21 675 3 3 6 9
 1.120000E+02 23 673 5 1 6 11
 1.160000E+02 27 673 8 0 7 12
 1.200000E+02 25 672 6 0 7 12
 1.240000E+02 29 670 7 2 7 13
 1.280000E+02 31 668 7 3 8 13
 1.320000E+02 36 663 11 3 8 14
 1.360000E+02 38 661 7 3 11 17
 1.400000E+02 37 661 5 3 12 17
 1.440000E+02 37 660 5 2 12 18
 1.480000E+02 48 659 14 3 12 19
 1.520000E+02 37 658 2 3 13 19
 1.560000E+02 39 658 5 1 13 20
 1.600000E+02 41 657 6 1 13 21
 1.640000E+02 36 657 1 0 13 22
 1.680000E+02 46 657 7 2 13 24
 1.720000E+02 49 657 8 3 13 25
 1.760000E+02 42 657 1 1 14 26
 1.800000E+02 49 657 6 3 14 26
 1.840000E+02 46 657 5 1 14 26
 1.880000E+02 43 657 2 0 14 27
 1.920000E+02 46 656 3 1 14 28
 1.960000E+02 45 656 2 0 15 28
 2.000000E+02 48 656 4 0 15 29

#Simulation ended (eff.: 0.711226, detail below)
	#Events: 1926
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
