# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 470 0 0 0 0
 4.000000E+00 0 470 0 0 0 0
 8.000000E+00 3 470 3 0 0 0
 1.200000E+01 3 470 3 0 0 0
 1.600000E+01 2 470 2 0 0 0
 2.000000E+01 3 470 2 1 0 0
 2.400000E+01 4 467 3 0 1 0
 2.800000E+01 4 466 1 2 1 0
 3.200000E+01 4 465 1 1 1 1
 3.600000E+01 6 464 3 0 1 2
 4.000000E+01 8 462 3 0 1 4
 4.400000E+01 8 462 1 1 1 5
 4.800000E+01 10 461 3 1 1 5
 5.200000E+01 11 459 2 2 1 6
 5.600000E+01 14 456 3 1 1 9
 6.000000E+01 15 456 4 0 2 9
 6.400000E+01 15 456 4 0 2 9
 6.800000E+01 13 456 1 1 2 9
 7.200000E+01 15 456 4 0 2 9
 7.600000E+01 13 456 2 0 2 9
 8.000000E+01 14 456 2 1 2 9
 8.400000E+01 16 456 4 0 2 10
 8.800000E+01 21 455 7 1 2 11
 9.200000E+01 18 455 3 0 2 13
 9.600000E+01 19 455 3 1 2 13
 1.000000E+02 19 455 2 1 3 13
 1.040000E+02 21 455 4 0 3 14
 1.080000E+02 22 454 3 2 3 14
 1.120000E+02 26 453 5 4 3 14
 1.160000E+02 24 453 4 2 3 15
 1.200000E+02 23 452 3 2 3 15
 1.240000E+02 28 451 7 0 4 17
 1.280000E+02 25 451 3 0 4 18
 1.320000E+02 26 450 3 0 4 19
 1.360000E+02 33 450 8 1 5 19
 1.400000E+02 30 449 5 0 5 20
 1.440000E+02 33 449 6 0 6 21
 1.480000E+02 32 449 4 1 6 21
 1.520000E+02 37 449 5 4 7 21
 1.560000E+02 38 448 4 4 8 22
 1.600000E+02 36 448 2 3 9 22
 1.640000E+02 38 448 4 3 9 22
 1.680000E+02 37 447 2 4 9 22
 1.720000E+02 35 446 0 1 9 25
 1.760000E+02 37 445 2 0 9 26
 1.800000E+02 41 444 5 1 9 26
 1.840000E+02 39 444 2 0 10 27
 1.880000E+02 38 444 1 0 10 27
 1.920000E+02 41 444 2 1 10 28
 1.960000E+02 44 444 3 3 10 28
 2.000000E+02 44 443 2 3 11 28

#Simulation ended (eff.: 0.731246, detail below)
	#Events: 1238
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
