"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 21 127492 10 7 3 1
"3" 8 27 127482 17 3 5 2
"4" 12 32 127476 21 3 5 3
"5" 16 41 127468 24 4 5 8
"6" 20 55 127453 31 9 6 9
"7" 24 71 127439 43 6 8 14
"8" 28 81 127429 45 10 11 15
"9" 32 103 127401 60 9 14 20
"10" 36 138 127369 84 17 14 23
"11" 40 169 127336 105 20 16 28
"12" 44 228 127279 147 23 21 37
"13" 48 275 127223 161 37 25 52
"14" 52 371 127130 230 33 36 72
"15" 56 459 127037 278 47 41 93
"16" 60 599 126892 370 56 50 123
"17" 64 775 126710 476 84 64 151
"18" 68 1013 126470 629 105 80 199
"19" 72 1294 126185 805 128 101 260
"20" 76 1669 125805 1040 176 137 316
"21" 80 2106 125335 1308 236 172 390
"22" 84 2709 124717 1689 289 209 522
"23" 88 3555 123847 2236 378 271 670
"24" 92 4560 122833 2865 477 341 877
"25" 96 5846 121514 3665 627 445 1109
"26" 100 7330 119996 4543 786 583 1418
"27" 104 9238 118010 5625 1042 756 1815
"28" 108 11790 115423 7153 1282 971 2384
"29" 112 14861 112268 8986 1576 1266 3033
"30" 116 18696 108308 11206 2037 1608 3845
"31" 120 23345 103551 13895 2504 2045 4901
"32" 124 29157 97621 17171 3222 2610 6154
"33" 128 35939 90722 20810 3985 3339 7805
"34" 132 43599 82835 24708 4870 4268 9753
"35" 136 52378 73929 28837 6010 5295 12236
"36" 140 62023 64201 32891 7358 6609 15165
"37" 144 72080 53942 36299 8768 8172 18841
"38" 148 82316 43487 39120 9923 9977 23296
"39" 152 92484 33375 40771 11511 12089 28113
"40" 156 101332 24450 40497 12653 14477 33705
"41" 160 108980 16899 38615 13549 17092 39724
"42" 164 115334 10727 35347 14229 19808 45950
"43" 168 119685 6529 30416 14208 22550 52511
"44" 172 122738 3719 24741 13806 25311 58880
"45" 176 124576 2065 19041 12670 27886 64979
"46" 180 125685 1180 13768 11284 30238 70395
"47" 184 126353 700 9526 9337 32305 75185
"48" 188 126778 423 6283 7641 33930 78924
"49" 192 127018 285 3917 5848 35249 82004
"50" 196 127129 220 2416 4228 36198 84287
"51" 200 127253 169 1458 2952 36910 85933
