"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 25 12735 15 6 1 3
"3" 8 29 12731 19 2 2 6
"4" 12 28 12730 16 4 2 6
"5" 16 39 12721 25 5 2 7
"6" 20 42 12717 24 5 2 11
"7" 24 52 12708 29 5 4 14
"8" 28 56 12703 27 6 6 17
"9" 32 66 12694 32 6 6 22
"10" 36 68 12689 30 6 6 26
"11" 40 80 12680 35 6 9 30
"12" 44 86 12673 32 11 9 34
"13" 48 100 12659 33 10 9 48
"14" 52 115 12644 40 12 11 52
"15" 56 126 12633 44 16 13 53
"16" 60 143 12616 54 15 14 60
"17" 64 153 12607 49 17 17 70
"18" 68 164 12595 50 19 19 76
"19" 72 183 12574 57 23 19 84
"20" 76 207 12551 65 26 22 94
"21" 80 228 12531 71 18 28 111
"22" 84 251 12505 78 23 31 119
"23" 88 271 12488 80 25 35 131
"24" 92 291 12468 85 20 42 144
"25" 96 302 12453 76 28 46 152
"26" 100 324 12433 73 31 52 168
"27" 104 353 12406 80 28 63 182
"28" 108 375 12383 87 24 67 197
"29" 112 394 12364 89 29 70 206
"30" 116 423 12337 89 32 79 223
"31" 120 434 12322 83 33 84 234
"32" 124 450 12307 71 32 93 254
"33" 128 468 12289 66 36 102 264
"34" 132 496 12264 75 31 109 281
"35" 136 509 12242 74 23 118 294
"36" 140 537 12220 83 28 123 303
"37" 144 554 12204 81 29 131 313
"38" 148 570 12187 68 31 139 332
"39" 152 585 12173 63 32 146 344
"40" 156 602 12156 68 29 152 353
"41" 160 615 12144 57 32 154 372
"42" 164 625 12135 51 32 159 383
"43" 168 647 12110 56 33 163 395
"44" 172 672 12087 65 30 167 410
"45" 176 679 12079 56 30 174 419
"46" 180 697 12062 59 30 185 423
"47" 184 711 12048 60 31 189 431
"48" 188 717 12041 46 27 196 448
"49" 192 726 12033 42 22 201 461
"50" 196 730 12029 35 18 204 473
"51" 200 741 12018 34 20 210 477
