"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 16 12744 6 7 2 1
"3" 8 19 12740 9 3 4 3
"4" 12 21 12738 11 2 4 4
"5" 16 23 12735 11 3 4 5
"6" 20 30 12730 13 7 4 6
"7" 24 45 12713 22 8 6 9
"8" 28 51 12708 24 4 6 17
"9" 32 57 12701 26 3 11 17
"10" 36 65 12695 25 7 13 20
"11" 40 69 12690 23 8 15 23
"12" 44 83 12673 31 10 15 27
"13" 48 91 12669 34 11 16 30
"14" 52 107 12653 36 17 18 36
"15" 56 119 12640 42 11 25 41
"16" 60 135 12624 45 11 27 52
"17" 64 144 12615 45 13 29 57
"18" 68 152 12603 41 15 36 60
"19" 72 164 12594 45 15 38 66
"20" 76 176 12582 44 21 39 72
"21" 80 194 12564 52 16 40 86
"22" 84 209 12550 53 17 42 97
"23" 88 229 12530 64 12 47 106
"24" 92 240 12519 57 15 52 116
"25" 96 255 12503 56 22 54 123
"26" 100 266 12490 59 17 58 132
"27" 104 287 12470 69 20 61 137
"28" 108 311 12448 72 22 66 151
"29" 112 324 12431 66 22 70 166
"30" 116 348 12408 78 22 71 177
"31" 120 372 12385 79 28 75 190
"32" 124 388 12371 74 27 80 207
"33" 128 407 12348 75 30 85 217
"34" 132 432 12323 79 31 92 230
"35" 136 449 12309 71 38 102 238
"36" 140 467 12290 65 40 108 254
"37" 144 487 12270 72 32 114 269
"38" 148 512 12243 76 27 123 286
"39" 152 533 12225 73 24 129 307
"40" 156 544 12212 65 22 134 323
"41" 160 556 12203 59 24 140 333
"42" 164 577 12181 62 25 146 344
"43" 168 593 12166 56 31 152 354
"44" 172 608 12150 62 22 161 363
"45" 176 616 12143 51 21 170 374
"46" 180 624 12135 44 22 172 386
"47" 184 641 12119 46 22 175 398
"48" 188 653 12106 41 30 178 404
"49" 192 664 12096 43 26 180 415
"50" 196 673 12084 40 25 181 427
"51" 200 684 12075 38 22 186 438
