"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127482 18 5 0 5
"3" 8 32 127478 20 3 1 8
"4" 12 45 127464 28 6 3 8
"5" 16 70 127438 48 6 3 13
"6" 20 85 127423 59 9 3 14
"7" 24 103 127404 71 6 10 16
"8" 28 126 127380 80 10 12 24
"9" 32 151 127356 87 17 17 30
"10" 36 203 127299 115 28 21 39
"11" 40 277 127228 169 28 25 55
"12" 44 359 127143 216 46 27 70
"13" 48 454 127051 275 45 37 97
"14" 52 558 126932 330 65 44 119
"15" 56 714 126783 444 67 53 150
"16" 60 898 126589 558 93 65 182
"17" 64 1129 126350 691 132 82 224
"18" 68 1453 126012 895 156 107 295
"19" 72 1872 125591 1150 194 151 377
"20" 76 2391 125059 1467 232 192 500
"21" 80 3042 124400 1853 310 253 626
"22" 84 3874 123549 2348 403 334 789
"23" 88 4922 122469 2996 516 403 1007
"24" 92 6217 121120 3752 688 503 1274
"25" 96 8027 119279 4873 864 654 1636
"26" 100 10191 117073 6190 1098 824 2079
"27" 104 12848 114357 7791 1367 1058 2632
"28" 108 16057 110998 9685 1711 1345 3316
"29" 112 20220 106789 12091 2167 1729 4233
"30" 116 25317 101562 14970 2762 2226 5359
"31" 120 31308 95468 18233 3490 2819 6766
"32" 124 38337 88271 21978 4169 3604 8586
"33" 128 46452 79937 25947 5195 4536 10774
"34" 132 55597 70671 30150 6388 5660 13399
"35" 136 65528 60585 34120 7819 7007 16582
"36" 140 75720 50227 37431 9177 8667 20445
"37" 144 86083 39833 39926 10543 10615 24999
"38" 148 95710 30100 40881 11944 12806 30079
"39" 152 104340 21464 40188 13122 15169 35861
"40" 156 111764 14186 37989 13912 17812 42051
"41" 160 117266 8808 33620 14362 20557 48727
"42" 164 121080 5209 28470 14050 23224 55336
"43" 168 123648 2920 22706 13458 25934 61550
"44" 172 125092 1657 16925 12289 28453 67425
"45" 176 125988 990 11960 10810 30648 72570
"46" 180 126551 568 8051 8947 32620 76933
"47" 184 126880 362 5231 6942 34216 80491
"48" 188 127069 263 3254 5082 35382 83351
"49" 192 127190 199 2018 3495 36244 85433
"50" 196 127258 165 1153 2554 36799 86752
"51" 200 127322 144 700 1729 37199 87694
