# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 20 99985 11 4 0 5
 8.000000E+00 20 99975 11 1 0 8
 1.200000E+01 23 99974 14 0 0 9
 1.600000E+01 33 99970 20 3 0 10
 2.000000E+01 41 99957 21 7 1 12
 2.400000E+01 54 99937 31 7 1 15
 2.800000E+01 71 99912 41 10 2 18
 3.200000E+01 82 99890 44 11 6 21
 3.600000E+01 111 99855 62 11 7 31
 4.000000E+01 135 99831 79 11 9 36
 4.400000E+01 169 99799 94 20 13 42
 4.800000E+01 216 99742 128 23 18 47
 5.200000E+01 272 99669 151 34 26 61
 5.600000E+01 360 99580 210 36 34 80
 6.000000E+01 453 99471 254 57 43 99
 6.400000E+01 542 99344 304 57 53 128
 6.800000E+01 659 99211 370 75 58 156
 7.200000E+01 884 99014 511 110 64 199
 7.600000E+01 1142 98695 661 137 85 259
 8.000000E+01 1429 98332 812 167 116 334
 8.400000E+01 1828 97892 1041 214 149 424
 8.800000E+01 2403 97257 1403 268 189 543
 9.200000E+01 3000 96504 1719 356 244 681
 9.600000E+01 3872 95507 2247 446 325 854
 1.000000E+02 4885 94358 2819 570 434 1062
 1.040000E+02 6150 92967 3494 730 558 1368
 1.080000E+02 7748 91001 4360 908 726 1754
 1.120000E+02 9880 88586 5515 1168 932 2265
 1.160000E+02 12535 85573 7068 1451 1168 2848
 1.200000E+02 15364 82128 8523 1774 1476 3591
 1.240000E+02 19031 77857 10412 2256 1866 4497
 1.280000E+02 23013 72676 12141 2787 2366 5719
 1.320000E+02 28086 66447 14527 3375 2986 7198
 1.360000E+02 33597 59371 16823 4109 3745 8920
 1.400000E+02 39197 51665 18658 4846 4643 11050
 1.440000E+02 45422 43100 20490 5758 5646 13528
 1.480000E+02 51464 34382 21540 6687 6896 16341
 1.520000E+02 56926 25915 21751 7398 8233 19544
 1.560000E+02 62014 18246 21019 8079 9748 23168
 1.600000E+02 66194 11925 19322 8473 11393 27006
 1.640000E+02 69640 7165 16940 8656 13003 31041
 1.680000E+02 72030 4159 13899 8289 14750 35092
 1.720000E+02 73612 2320 10713 7748 16318 38833
 1.760000E+02 74718 1346 7743 7021 17752 42202
 1.800000E+02 75514 791 5358 5901 19031 45224
 1.840000E+02 76118 485 3594 4712 20088 47724
 1.880000E+02 76564 328 2313 3652 20929 49670
 1.920000E+02 76819 246 1401 2663 21542 51213
 1.960000E+02 77045 191 864 1939 21956 52286
 2.000000E+02 77113 159 474 1383 22265 52991

#Simulation ended (eff.: 0.948086, detail below)
	#Events: 1417013
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
