"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 17 12743 7 4 1 5
"3" 8 22 12738 11 3 2 6
"4" 12 25 12735 14 1 3 7
"5" 16 25 12734 13 1 3 8
"6" 20 28 12731 12 4 3 9
"7" 24 33 12727 14 2 6 11
"8" 28 35 12725 15 2 6 12
"9" 32 38 12721 12 4 9 13
"10" 36 47 12712 17 4 10 16
"11" 40 48 12711 16 5 10 17
"12" 44 53 12706 16 2 14 21
"13" 48 56 12704 15 4 14 23
"14" 52 62 12697 15 6 15 26
"15" 56 70 12690 18 8 15 29
"16" 60 76 12684 23 6 15 32
"17" 64 79 12680 20 8 16 35
"18" 68 88 12672 25 8 17 38
"19" 72 93 12665 25 9 18 41
"20" 76 95 12664 22 7 22 44
"21" 80 105 12655 23 11 22 49
"22" 84 115 12645 29 7 24 55
"23" 88 114 12641 24 7 27 56
"24" 92 125 12631 26 10 29 60
"25" 96 133 12626 30 8 31 64
"26" 100 138 12620 28 6 35 69
"27" 104 144 12616 24 11 36 73
"28" 108 152 12608 23 12 39 78
"29" 112 157 12603 21 10 40 86
"30" 116 164 12596 24 12 41 87
"31" 120 167 12591 23 8 45 91
"32" 124 178 12579 26 12 47 93
"33" 128 184 12575 25 9 50 100
"34" 132 190 12569 24 11 53 102
"35" 136 199 12561 30 9 54 106
"36" 140 204 12555 29 12 54 109
"37" 144 207 12552 24 13 57 113
"38" 148 220 12540 27 19 57 117
"39" 152 227 12533 28 18 57 124
"40" 156 231 12528 30 11 61 129
"41" 160 230 12528 22 8 63 137
"42" 164 236 12524 23 9 63 141
"43" 168 243 12515 21 14 64 144
"44" 172 252 12507 25 11 65 151
"45" 176 258 12502 23 16 66 153
"46" 180 265 12494 24 5 70 166
"47" 184 269 12491 25 6 71 167
"48" 188 274 12486 19 11 71 173
"49" 192 280 12480 20 12 73 175
"50" 196 282 12478 17 9 74 182
"51" 200 282 12477 11 7 76 188
