"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 30 127478 20 5 2 3
"3" 8 42 127467 31 3 4 4
"4" 12 47 127457 33 4 4 6
"5" 16 65 127445 48 5 5 7
"6" 20 76 127431 51 7 5 13
"7" 24 109 127396 69 12 8 20
"8" 28 135 127368 86 16 11 22
"9" 32 177 127325 113 17 16 31
"10" 36 233 127272 146 24 21 42
"11" 40 305 127195 199 30 23 53
"12" 44 396 127104 254 47 31 64
"13" 48 523 126974 338 60 42 83
"14" 52 678 126809 438 77 53 110
"15" 56 877 126614 556 97 73 151
"16" 60 1137 126341 718 129 96 194
"17" 64 1467 126011 928 152 118 269
"18" 68 1847 125629 1144 190 161 352
"19" 72 2358 125090 1443 261 210 444
"20" 76 3031 124417 1853 320 277 581
"21" 80 3840 123566 2349 394 354 743
"22" 84 4864 122519 2970 518 433 943
"23" 88 6170 121198 3772 648 537 1213
"24" 92 7829 119495 4757 876 665 1531
"25" 96 10008 117238 6087 1091 855 1975
"26" 100 12616 114582 7651 1317 1117 2531
"27" 104 15881 111207 9547 1725 1421 3188
"28" 108 20027 106980 11985 2130 1803 4109
"29" 112 24823 102059 14618 2706 2289 5210
"30" 116 30770 95985 17936 3329 2905 6600
"31" 120 37653 88984 21545 4144 3665 8299
"32" 124 45678 80776 25627 5071 4577 10403
"33" 128 54494 71713 29530 6325 5678 12961
"34" 132 64386 61773 33595 7652 7035 16104
"35" 136 74639 51289 37166 8899 8662 19912
"36" 140 84566 41271 39462 10317 10517 24270
"37" 144 94414 31465 40696 11664 12767 29287
"38" 148 103137 22726 40007 13125 15141 34864
"39" 152 110685 15265 38003 13712 17777 41193
"40" 156 116457 9643 34113 14218 20505 47621
"41" 160 120457 5804 28870 14136 23271 54180
"42" 164 123184 3314 23232 13471 26037 60444
"43" 168 124789 1906 17644 12354 28457 66334
"44" 172 125831 1112 12658 10810 30692 71671
"45" 176 126441 658 8677 8983 32610 76171
"46" 180 126799 433 5649 7132 34142 79876
"47" 184 127034 281 3549 5334 35360 82791
"48" 188 127186 207 2164 3877 36295 84850
"49" 192 127243 169 1278 2701 36947 86317
"50" 196 127301 153 761 1782 37382 87376
"51" 200 127344 136 448 1158 37695 88043
