"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127481 18 7 2 1
"3" 8 43 127465 32 5 3 3
"4" 12 55 127453 40 7 4 4
"5" 16 64 127443 45 8 4 7
"6" 20 78 127430 52 11 7 8
"7" 24 107 127403 70 13 10 14
"8" 28 137 127370 90 15 10 22
"9" 32 180 127326 118 17 13 32
"10" 36 254 127249 168 31 14 41
"11" 40 339 127166 217 42 25 55
"12" 44 433 127068 272 56 31 74
"13" 48 575 126923 369 60 44 102
"14" 52 713 126776 462 67 60 124
"15" 56 932 126559 588 104 71 169
"16" 60 1176 126291 742 118 99 217
"17" 64 1534 125937 974 143 130 287
"18" 68 1965 125509 1246 199 157 363
"19" 72 2469 124991 1528 263 202 476
"20" 76 3149 124292 1950 331 261 607
"21" 80 4056 123351 2521 423 339 773
"22" 84 5155 122213 3144 550 449 1012
"23" 88 6623 120702 4055 725 559 1284
"24" 92 8436 118847 5160 888 730 1658
"25" 96 10680 116518 6522 1142 912 2104
"26" 100 13500 113684 8202 1396 1167 2735
"27" 104 16938 110141 10166 1758 1480 3534
"28" 108 21210 105773 12607 2292 1875 4436
"29" 112 26317 100508 15470 2894 2382 5571
"30" 116 32768 93934 19062 3629 2991 7086
"31" 120 40224 86324 23063 4409 3767 8985
"32" 124 48552 77841 27056 5470 4786 11240
"33" 128 57796 68366 31125 6619 5961 14091
"34" 132 67627 58454 34857 7985 7374 17411
"35" 136 77700 48191 37823 9337 9030 21510
"36" 140 87945 37914 39953 10768 11015 26209
"37" 144 97435 28383 40640 12062 13272 31461
"38" 148 105834 20052 39861 13014 15702 37257
"39" 152 112677 13358 36996 13888 18312 43481
"40" 156 117894 8174 32618 14245 21117 49914
"41" 160 121497 4822 27270 13961 23869 56397
"42" 164 123819 2795 21453 13200 26514 62652
"43" 168 125211 1589 15831 11917 29044 68419
"44" 172 126031 957 11177 10173 31197 73484
"45" 176 126549 584 7558 8217 33007 77767
"46" 180 126859 390 4930 6409 34439 81081
"47" 184 127059 285 3141 4760 35534 83624
"48" 188 127184 216 1829 3633 36333 85389
"49" 192 127244 185 1098 2430 36989 86727
"50" 196 127300 161 647 1604 37372 87677
"51" 200 127329 149 393 1010 37636 88290
