# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 700 0 0 0 0
 4.000000E+00 1 700 0 0 0 1
 8.000000E+00 4 700 3 0 0 1
 1.200000E+01 1 700 0 0 0 1
 1.600000E+01 2 700 0 1 0 1
 2.000000E+01 2 697 0 1 0 1
 2.400000E+01 4 696 2 0 1 1
 2.800000E+01 6 696 4 0 1 1
 3.200000E+01 6 696 3 1 1 1
 3.600000E+01 4 696 1 1 1 1
 4.000000E+01 5 696 2 0 2 1
 4.400000E+01 5 696 2 0 2 1
 4.800000E+01 8 696 5 0 2 1
 5.200000E+01 9 696 5 1 2 1
 5.600000E+01 11 693 4 2 3 2
 6.000000E+01 12 692 5 1 3 3
 6.400000E+01 12 690 6 0 3 3
 6.800000E+01 16 690 4 5 3 4
 7.200000E+01 15 687 5 3 3 4
 7.600000E+01 14 687 4 1 3 6
 8.000000E+01 20 685 7 3 3 7
 8.400000E+01 22 684 8 1 5 8
 8.800000E+01 23 683 9 0 6 8
 9.200000E+01 19 681 5 0 6 8
 9.600000E+01 24 680 8 2 6 8
 1.000000E+02 23 680 6 2 6 9
 1.040000E+02 23 678 3 2 6 12
 1.080000E+02 26 677 5 2 6 13
 1.120000E+02 28 676 4 4 6 14
 1.160000E+02 29 675 7 0 6 16
 1.200000E+02 29 675 6 1 6 16
 1.240000E+02 33 675 9 2 6 16
 1.280000E+02 30 674 5 2 6 17
 1.320000E+02 36 672 11 1 6 18
 1.360000E+02 37 671 8 4 7 18
 1.400000E+02 43 668 11 3 9 20
 1.440000E+02 42 666 10 2 10 20
 1.480000E+02 42 666 5 4 10 23
 1.520000E+02 51 664 11 4 11 25
 1.560000E+02 46 662 6 1 12 27
 1.600000E+02 47 662 4 2 13 28
 1.640000E+02 49 662 7 0 14 28
 1.680000E+02 47 662 4 0 15 28
 1.720000E+02 52 662 6 2 15 29
 1.760000E+02 50 662 4 2 15 29
 1.800000E+02 51 661 4 0 16 31
 1.840000E+02 51 661 3 1 16 31
 1.880000E+02 50 661 3 0 16 31
 1.920000E+02 55 661 5 3 16 31
 1.960000E+02 52 661 1 2 17 32
 2.000000E+02 53 660 3 0 18 32

#Simulation ended (eff.: 0.710032, detail below)
	#Events: 2003
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
