"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 31 127478 21 4 2 4
"3" 8 39 127469 26 4 2 7
"4" 12 45 127465 32 3 3 7
"5" 16 49 127458 33 4 5 7
"6" 20 60 127448 34 6 9 11
"7" 24 83 127424 51 8 9 15
"8" 28 108 127399 64 12 12 20
"9" 32 138 127369 89 13 14 22
"10" 36 174 127334 109 21 20 24
"11" 40 222 127283 136 23 24 39
"12" 44 298 127199 184 33 30 51
"13" 48 366 127134 224 37 35 70
"14" 52 480 127017 310 39 44 87
"15" 56 589 126903 373 55 57 104
"16" 60 748 126741 458 75 77 138
"17" 64 950 126534 574 102 87 187
"18" 68 1209 126261 728 128 107 246
"19" 72 1600 125874 986 167 130 317
"20" 76 2060 125390 1284 187 169 420
"21" 80 2583 124861 1587 262 216 518
"22" 84 3272 124156 1999 359 267 647
"23" 88 4205 123185 2557 484 339 825
"24" 92 5427 121948 3345 560 438 1084
"25" 96 6846 120473 4215 714 547 1370
"26" 100 8682 118622 5297 942 710 1733
"27" 104 11027 116223 6673 1195 918 2241
"28" 108 13983 113189 8440 1539 1168 2836
"29" 112 17605 109452 10591 1899 1476 3639
"30" 116 21987 104964 13092 2378 1882 4635
"31" 120 27420 99378 16137 3022 2404 5857
"32" 124 33909 92750 19666 3753 3073 7417
"33" 128 41457 85071 23637 4643 3856 9321
"34" 132 50188 76165 27918 5651 4892 11727
"35" 136 59575 66621 31964 6866 6147 14598
"36" 140 69659 56395 35693 8208 7673 18085
"37" 144 79885 46016 38570 9724 9388 22203
"38" 148 90057 35754 40512 11185 11446 26914
"39" 152 99472 26364 41015 12399 13757 32301
"40" 156 107588 18354 39658 13504 16270 38156
"41" 160 114194 11835 36531 14263 18947 44453
"42" 164 118929 7217 31685 14512 21774 50958
"43" 168 122271 4125 26030 14070 24503 57668
"44" 172 124313 2363 20011 13255 27135 63912
"45" 176 125491 1360 14742 11571 29550 69628
"46" 180 126196 816 10264 9791 31658 74483
"47" 184 126678 508 6768 8059 33387 78464
"48" 188 126952 329 4336 6168 34814 81634
"49" 192 127139 229 2733 4511 35847 84048
"50" 196 127243 168 1679 3165 36603 85796
"51" 200 127304 140 991 2197 37111 87005
