# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 3 4700 3 0 0 0
 8.000000E+00 3 4700 3 0 0 0
 1.200000E+01 6 4700 6 0 0 0
 1.600000E+01 7 4697 6 1 0 0
 2.000000E+01 3 4697 2 0 1 0
 2.400000E+01 5 4697 4 0 1 0
 2.800000E+01 11 4696 9 0 2 0
 3.200000E+01 6 4696 3 1 2 0
 3.600000E+01 9 4696 7 0 2 0
 4.000000E+01 21 4696 18 1 2 0
 4.400000E+01 16 4691 11 2 2 1
 4.800000E+01 46 4684 35 5 2 4
 5.200000E+01 37 4674 25 2 3 7
 5.600000E+01 51 4668 38 2 4 7
 6.000000E+01 44 4662 27 3 4 10
 6.400000E+01 86 4651 62 8 4 12
 6.800000E+01 114 4630 86 8 6 14
 7.200000E+01 126 4599 89 10 8 19
 7.600000E+01 154 4570 108 12 10 24
 8.000000E+01 171 4546 111 16 15 29
 8.400000E+01 252 4515 175 22 17 38
 8.800000E+01 319 4454 211 30 24 54
 9.200000E+01 410 4395 274 32 31 73
 9.600000E+01 547 4298 380 42 35 90
 1.000000E+02 648 4201 454 43 40 111
 1.040000E+02 850 4094 591 77 50 132
 1.080000E+02 1143 3925 811 109 63 160
 1.120000E+02 1413 3656 988 132 84 209
 1.160000E+02 1715 3382 1183 144 105 283
 1.200000E+02 2185 3076 1494 200 142 349
 1.240000E+02 2668 2744 1832 201 188 447
 1.280000E+02 3258 2356 2173 298 244 543
 1.320000E+02 3962 1903 2554 370 320 718
 1.360000E+02 4806 1408 3022 477 407 900
 1.400000E+02 5563 1002 3360 551 520 1132
 1.440000E+02 6331 657 3637 663 635 1396
 1.480000E+02 7002 403 3744 772 779 1707
 1.520000E+02 7605 223 3747 878 926 2054
 1.560000E+02 8208 146 3747 934 1099 2428
 1.600000E+02 8451 90 3346 984 1269 2852
 1.640000E+02 8732 51 2974 989 1492 3277
 1.680000E+02 8782 30 2407 975 1672 3728
 1.720000E+02 8818 18 1906 912 1849 4151
 1.760000E+02 8704 8 1367 772 1987 4578
 1.800000E+02 8644 4 992 655 2108 4889
 1.840000E+02 8581 2 638 587 2224 5132
 1.880000E+02 8526 1 420 430 2310 5366
 1.920000E+02 8465 0 248 321 2368 5528
 1.960000E+02 8460 0 183 218 2412 5647
 2.000000E+02 8437 0 107 155 2440 5735

#Simulation ended (eff.: 0.955074, detail below)
	#Events: 257424
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
