"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 20 12740 10 3 2 5
"3" 8 22 12737 12 3 2 5
"4" 12 28 12732 15 5 3 5
"5" 16 36 12724 19 7 4 6
"6" 20 41 12718 23 4 5 9
"7" 24 44 12714 24 4 5 11
"8" 28 55 12704 29 8 5 13
"9" 32 62 12696 29 10 6 17
"10" 36 75 12683 35 15 7 18
"11" 40 88 12669 35 17 11 25
"12" 44 98 12660 40 12 15 31
"13" 48 111 12649 42 11 20 38
"14" 52 127 12633 49 14 22 42
"15" 56 130 12628 41 13 27 49
"16" 60 144 12613 42 16 31 55
"17" 64 162 12598 50 16 34 62
"18" 68 174 12584 50 14 35 75
"19" 72 191 12566 55 18 37 81
"20" 76 207 12551 59 22 39 87
"21" 80 221 12532 57 25 42 97
"22" 84 246 12513 65 26 47 108
"23" 88 259 12496 58 25 49 127
"24" 92 275 12482 60 25 52 138
"25" 96 303 12455 74 23 57 149
"26" 100 313 12442 76 17 61 159
"27" 104 326 12429 70 26 64 166
"28" 108 352 12406 69 33 69 181
"29" 112 368 12386 67 33 76 192
"30" 116 389 12369 69 32 79 209
"31" 120 409 12349 74 32 85 218
"32" 124 427 12331 73 28 90 236
"33" 128 443 12314 71 28 96 248
"34" 132 465 12294 76 28 103 258
"35" 136 495 12261 84 30 112 269
"36" 140 502 12255 74 24 116 288
"37" 144 512 12243 63 27 122 300
"38" 148 532 12226 63 30 128 311
"39" 152 546 12212 61 32 131 322
"40" 156 561 12198 58 24 136 343
"41" 160 571 12188 53 26 140 352
"42" 164 581 12175 45 23 146 367
"43" 168 600 12158 50 16 150 384
"44" 172 613 12147 51 15 153 394
"45" 176 617 12143 41 18 155 403
"46" 180 626 12130 37 21 156 412
"47" 184 634 12122 33 22 159 420
"48" 188 648 12110 38 17 162 431
"49" 192 653 12106 35 12 167 439
"50" 196 659 12098 30 11 171 447
"51" 200 666 12094 27 17 173 449
