"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 16 127494 6 4 3 3
"3" 8 25 127485 15 2 4 4
"4" 12 29 127480 17 4 4 4
"5" 16 33 127475 20 1 5 7
"6" 20 43 127467 28 3 5 7
"7" 24 59 127450 35 7 8 9
"8" 28 74 127433 45 4 10 15
"9" 32 95 127412 56 13 10 16
"10" 36 128 127376 78 13 11 26
"11" 40 167 127339 106 14 14 33
"12" 44 202 127302 127 19 16 40
"13" 48 259 127246 157 25 23 54
"14" 52 321 127184 198 28 29 66
"15" 56 407 127093 244 49 36 78
"16" 60 534 126960 322 62 44 106
"17" 64 682 126810 414 67 64 137
"18" 68 851 126635 513 91 74 173
"19" 72 1083 126394 647 122 95 219
"20" 76 1437 126037 885 154 110 288
"21" 80 1849 125622 1177 170 136 366
"22" 84 2317 125131 1421 261 172 463
"23" 88 2964 124468 1821 320 231 592
"24" 92 3843 123570 2360 390 329 764
"25" 96 4900 122481 3006 519 424 951
"26" 100 6252 121100 3823 667 539 1223
"27" 104 7879 119421 4813 810 698 1558
"28" 108 9964 117283 6016 1083 898 1967
"29" 112 12714 114479 7734 1359 1106 2515
"30" 116 15984 111121 9660 1710 1385 3229
"31" 120 19923 107081 11847 2188 1773 4115
"32" 124 24852 102047 14653 2686 2252 5261
"33" 128 30879 95858 18003 3354 2864 6658
"34" 132 37850 88764 21632 4228 3597 8393
"35" 136 45790 80627 25635 5102 4567 10486
"36" 140 54941 71336 29894 6288 5738 13021
"37" 144 64720 61384 33828 7582 7073 16237
"38" 148 75086 50884 37426 8933 8705 20022
"39" 152 85213 40638 39778 10274 10612 24549
"40" 156 95016 30849 40994 11681 12803 29538
"41" 160 103841 22006 40408 13042 15231 35160
"42" 164 111172 14707 38111 13727 17892 41442
"43" 168 116936 9186 34187 14238 20687 47824
"44" 172 120808 5430 28925 14043 23421 54419
"45" 176 123391 3113 22940 13599 26225 60627
"46" 180 124927 1769 17225 12300 28803 66599
"47" 184 125910 1021 12330 10615 31038 71927
"48" 188 126497 617 8291 8969 32929 76308
"49" 192 126825 416 5385 7000 34495 79945
"50" 196 127047 293 3362 5219 35741 82725
"51" 200 127159 221 2057 3779 36578 84745
