"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 16 12744 6 9 0 1
"3" 8 25 12735 14 8 1 2
"4" 12 30 12730 18 6 2 4
"5" 16 35 12725 21 6 3 5
"6" 20 45 12715 28 5 4 8
"7" 24 51 12707 29 7 5 10
"8" 28 61 12697 28 11 9 13
"9" 32 73 12686 31 8 11 23
"10" 36 89 12670 41 9 11 28
"11" 40 101 12657 45 8 13 35
"12" 44 108 12650 47 10 15 36
"13" 48 116 12642 39 19 19 39
"14" 52 133 12627 44 20 19 50
"15" 56 150 12607 50 21 20 59
"16" 60 165 12592 60 16 22 67
"17" 64 183 12576 63 19 24 77
"18" 68 201 12556 63 21 28 89
"19" 72 217 12539 64 17 31 105
"20" 76 236 12520 67 24 32 113
"21" 80 257 12501 74 28 35 120
"22" 84 276 12478 73 30 40 133
"23" 88 312 12447 91 34 44 143
"24" 92 335 12421 92 36 52 155
"25" 96 358 12396 92 34 58 174
"26" 100 381 12377 91 32 66 192
"27" 104 397 12358 83 33 72 209
"28" 108 419 12338 80 38 77 224
"29" 112 451 12304 91 40 83 237
"30" 116 478 12278 89 37 94 258
"31" 120 508 12246 99 34 100 275
"32" 124 534 12225 105 36 105 288
"33" 128 557 12200 100 46 113 298
"34" 132 584 12172 104 43 118 319
"35" 136 612 12144 111 37 123 341
"36" 140 640 12116 108 46 130 356
"37" 144 667 12090 110 39 142 376
"38" 148 694 12061 104 42 152 396
"39" 152 718 12037 109 37 159 413
"40" 156 747 12011 108 43 164 432
"41" 160 774 11983 103 40 175 456
"42" 164 800 11959 94 45 190 471
"43" 168 816 11941 86 40 199 491
"44" 172 839 11920 81 43 205 510
"45" 176 862 11896 83 39 211 529
"46" 180 882 11876 83 35 222 542
"47" 184 896 11861 68 39 227 562
"48" 188 914 11845 70 40 232 572
"49" 192 930 11826 66 30 241 593
"50" 196 947 11810 68 31 243 605
"51" 200 966 11792 71 30 249 616
