# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 5 7000 5 0 0 0
 8.000000E+00 7 6999 7 0 0 0
 1.200000E+01 6 6999 6 0 0 0
 1.600000E+01 5 6999 5 0 0 0
 2.000000E+01 6 6998 6 0 0 0
 2.400000E+01 8 6997 7 1 0 0
 2.800000E+01 18 6996 16 1 0 1
 3.200000E+01 33 6988 27 4 0 2
 3.600000E+01 37 6981 28 3 2 4
 4.000000E+01 25 6975 15 2 3 5
 4.400000E+01 48 6965 33 4 4 7
 4.800000E+01 70 6957 54 5 4 7
 5.200000E+01 73 6945 53 6 5 9
 5.600000E+01 107 6936 84 5 5 13
 6.000000E+01 125 6921 99 6 6 14
 6.400000E+01 153 6894 112 14 8 19
 6.800000E+01 207 6872 159 14 9 25
 7.200000E+01 251 6832 177 31 12 31
 7.600000E+01 357 6752 252 41 22 42
 8.000000E+01 467 6657 332 43 28 64
 8.400000E+01 576 6572 421 35 34 86
 8.800000E+01 731 6471 529 51 43 108
 9.200000E+01 933 6325 668 78 54 133
 9.600000E+01 1168 6135 826 96 71 175
 1.000000E+02 1560 5888 1113 127 89 231
 1.040000E+02 2009 5604 1416 169 122 302
 1.080000E+02 2487 5206 1726 198 156 407
 1.120000E+02 3072 4778 2110 238 193 531
 1.160000E+02 3795 4249 2566 336 241 652
 1.200000E+02 4668 3597 3114 432 315 807
 1.240000E+02 5717 2946 3785 513 392 1027
 1.280000E+02 6713 2243 4317 640 488 1268
 1.320000E+02 7873 1628 4982 711 624 1556
 1.360000E+02 9248 1069 5646 896 754 1952
 1.400000E+02 10337 687 5996 1014 946 2381
 1.440000E+02 11165 368 5998 1184 1151 2832
 1.480000E+02 12205 212 6084 1346 1363 3412
 1.520000E+02 12996 107 5913 1444 1624 4015
 1.560000E+02 13442 58 5328 1534 1901 4679
 1.600000E+02 13599 27 4550 1520 2164 5365
 1.640000E+02 13590 17 3711 1418 2424 6037
 1.680000E+02 13544 8 2868 1332 2688 6656
 1.720000E+02 13453 6 2158 1144 2933 7218
 1.760000E+02 13313 4 1478 972 3145 7718
 1.800000E+02 13147 3 963 771 3314 8099
 1.840000E+02 13022 3 583 584 3455 8400
 1.880000E+02 13023 2 387 452 3554 8630
 1.920000E+02 12999 1 247 324 3626 8802
 1.960000E+02 12928 0 124 205 3673 8926
 2.000000E+02 12906 0 76 128 3707 8995

#Simulation ended (eff.: 0.961953, detail below)
	#Events: 467569
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
