"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 19 12741 9 7 1 2
"3" 8 29 12731 17 4 3 5
"4" 12 33 12727 20 3 3 7
"5" 16 37 12722 22 3 3 9
"6" 20 40 12720 20 6 3 11
"7" 24 47 12712 20 7 5 15
"8" 28 56 12704 25 9 6 16
"9" 32 66 12693 29 7 7 23
"10" 36 72 12688 28 9 9 26
"11" 40 83 12676 36 7 11 29
"12" 44 93 12667 39 7 15 32
"13" 48 102 12656 40 5 20 37
"14" 52 110 12648 40 7 21 42
"15" 56 116 12640 37 11 22 46
"16" 60 131 12628 42 16 23 50
"17" 64 141 12619 37 21 26 57
"18" 68 158 12600 48 16 30 64
"19" 72 169 12588 51 16 34 68
"20" 76 186 12572 50 21 39 76
"21" 80 193 12563 45 21 43 84
"22" 84 210 12549 53 19 43 95
"23" 88 221 12537 45 20 49 107
"24" 92 242 12518 53 23 51 115
"25" 96 252 12504 55 15 55 127
"26" 100 263 12493 57 16 58 132
"27" 104 284 12476 62 17 64 141
"28" 108 299 12459 66 17 66 150
"29" 112 314 12442 61 21 70 162
"30" 116 337 12419 66 27 72 172
"31" 120 362 12398 76 19 81 186
"32" 124 377 12380 71 20 84 202
"33" 128 387 12372 64 24 86 213
"34" 132 404 12353 59 30 91 224
"35" 136 424 12331 63 30 96 235
"36" 140 450 12306 70 28 100 252
"37" 144 476 12284 77 27 107 265
"38" 148 488 12270 64 35 115 274
"39" 152 511 12248 72 31 124 284
"40" 156 520 12237 62 32 133 293
"41" 160 536 12222 58 26 140 312
"42" 164 549 12208 58 25 145 321
"43" 168 559 12199 52 23 151 333
"44" 172 580 12180 53 24 160 343
"45" 176 591 12166 50 24 167 350
"46" 180 601 12156 44 29 171 357
"47" 184 617 12140 42 30 175 370
"48" 188 628 12131 42 24 178 384
"49" 192 633 12127 39 18 181 395
"50" 196 640 12120 33 22 183 402
"51" 200 650 12109 35 21 188 406
