"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 20 127490 10 4 3 3
"3" 8 22 127486 12 2 3 5
"4" 12 29 127481 17 4 3 5
"5" 16 37 127472 21 7 3 6
"6" 20 60 127449 41 6 3 10
"7" 24 81 127424 58 7 4 12
"8" 28 108 127398 74 9 7 18
"9" 32 128 127379 84 11 10 23
"10" 36 164 127342 102 20 13 29
"11" 40 215 127291 133 22 18 42
"12" 44 272 127228 159 28 25 60
"13" 48 343 127161 198 36 35 74
"14" 52 432 127071 255 40 50 87
"15" 56 545 126953 319 61 60 105
"16" 60 717 126779 435 69 72 141
"17" 64 906 126579 553 96 81 176
"18" 68 1199 126285 735 134 102 228
"19" 72 1507 125973 921 169 129 288
"20" 76 2002 125460 1248 216 159 379
"21" 80 2551 124900 1590 256 205 500
"22" 84 3275 124175 2058 330 258 629
"23" 88 4121 123261 2550 416 342 813
"24" 92 5227 122153 3197 562 447 1021
"25" 96 6668 120653 4042 706 578 1342
"26" 100 8475 118833 5117 883 743 1732
"27" 104 10648 116586 6419 1120 931 2178
"28" 108 13345 113796 7956 1437 1180 2772
"29" 112 16783 110310 9940 1816 1518 3509
"30" 116 20904 106097 12329 2190 1931 4454
"31" 120 25866 100990 15006 2796 2444 5620
"32" 124 32007 94732 18346 3547 3082 7032
"33" 128 39150 87370 22166 4289 3869 8826
"34" 132 47306 79138 26239 5236 4792 11039
"35" 136 56740 69546 30716 6386 5914 13724
"36" 140 66511 59544 34517 7791 7255 16948
"37" 144 76714 49226 37869 9077 8903 20865
"38" 148 86902 38964 39965 10641 10930 25366
"39" 152 96513 29404 40823 11979 13161 30550
"40" 156 105080 20785 39979 13161 15642 36298
"41" 160 112176 13800 37397 14006 18206 42567
"42" 164 117486 8638 33131 14253 20998 49104
"43" 168 121319 5095 27896 14074 23724 55625
"44" 172 123562 2885 21914 13394 26388 61866
"45" 176 125111 1652 16478 12012 28831 67790
"46" 180 126073 928 11688 10457 31013 72915
"47" 184 126599 547 7961 8585 32881 77172
"48" 188 126914 368 5110 6836 34335 80633
"49" 192 127112 242 3253 4953 35489 83417
"50" 196 127222 185 1992 3580 36332 85318
"51" 200 127281 149 1143 2493 36951 86694
