# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 16 99991 7 4 1 4
 8.000000E+00 14 99985 5 2 2 5
 1.200000E+01 18 99978 8 2 2 6
 1.600000E+01 22 99974 8 4 3 7
 2.000000E+01 36 99967 20 2 3 11
 2.400000E+01 42 99960 22 4 5 11
 2.800000E+01 54 99945 30 6 5 13
 3.200000E+01 78 99926 45 10 7 16
 3.600000E+01 88 99906 48 9 11 20
 4.000000E+01 125 99878 73 14 12 26
 4.400000E+01 156 99840 87 17 16 36
 4.800000E+01 211 99781 122 20 20 49
 5.200000E+01 279 99719 163 35 25 56
 5.600000E+01 334 99645 198 36 29 71
 6.000000E+01 423 99548 247 56 33 87
 6.400000E+01 566 99403 341 72 39 114
 6.800000E+01 694 99219 402 90 57 145
 7.200000E+01 940 98993 561 112 77 190
 7.600000E+01 1213 98667 719 138 102 254
 8.000000E+01 1566 98304 937 166 136 327
 8.400000E+01 1976 97880 1160 222 168 426
 8.800000E+01 2507 97251 1446 292 225 544
 9.200000E+01 3191 96509 1819 369 294 709
 9.600000E+01 4046 95523 2320 451 392 883
 1.000000E+02 5166 94290 2963 590 505 1108
 1.040000E+02 6504 92753 3701 751 634 1418
 1.080000E+02 8154 90816 4548 991 802 1813
 1.120000E+02 10275 88389 5764 1210 1012 2289
 1.160000E+02 12780 85401 7066 1449 1317 2948
 1.200000E+02 15857 81808 8649 1837 1625 3746
 1.240000E+02 19401 77482 10330 2319 2057 4695
 1.280000E+02 23802 72169 12409 2853 2606 5934
 1.320000E+02 28710 65911 14676 3401 3240 7393
 1.360000E+02 33788 59123 16638 4094 3946 9110
 1.400000E+02 39753 51273 18679 5023 4771 11280
 1.440000E+02 45989 42479 20476 5895 5889 13729
 1.480000E+02 52054 33714 21565 6712 7138 16639
 1.520000E+02 57593 25240 21688 7524 8459 19922
 1.560000E+02 62522 17728 20841 8116 10020 23545
 1.600000E+02 66540 11585 19028 8442 11732 27338
 1.640000E+02 69797 7095 16444 8684 13431 31238
 1.680000E+02 72205 4074 13481 8380 15131 35213
 1.720000E+02 73802 2317 10334 7776 16770 38922
 1.760000E+02 75169 1344 7625 6991 18236 42317
 1.800000E+02 75852 807 5229 5828 19500 45295
 1.840000E+02 76503 489 3484 4747 20562 47710
 1.880000E+02 76864 313 2174 3699 21375 49616
 1.920000E+02 77255 200 1439 2732 21988 51096
 1.960000E+02 77303 159 790 1953 22461 52099
 2.000000E+02 77425 132 484 1375 22796 52770

#Simulation ended (eff.: 0.947915, detail below)
	#Events: 1415918
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
