"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 32 127476 22 7 0 3
"3" 32 45 127463 32 5 1 7
"4" 48 50 127459 35 3 2 10
"5" 64 59 127450 39 4 3 13
"6" 80 72 127437 46 6 6 14
"7" 96 92 127416 56 13 8 15
"8" 112 110 127394 66 12 11 21
"9" 128 161 127346 102 20 12 27
"10" 144 213 127289 138 32 15 28
"11" 160 278 127227 184 31 21 42
"12" 176 361 127140 235 38 27 61
"13" 192 471 127028 304 48 36 83
"14" 208 612 126884 392 63 46 111
"15" 224 764 126723 482 78 61 143
"16" 240 965 126526 602 108 77 178
"17" 256 1254 126222 802 129 95 228
"18" 272 1594 125883 990 179 126 299
"19" 288 2071 125380 1289 230 161 391
"20" 304 2672 124774 1663 302 214 493
"21" 320 3395 124013 2114 352 282 647
"22" 336 4263 123126 2608 436 368 851
"23" 352 5393 121989 3286 542 456 1109
"24" 368 6823 120504 4145 691 576 1411
"25" 384 8706 118538 5297 915 717 1777
"26" 400 11066 116147 6736 1180 917 2233
"27" 416 13992 113146 8502 1470 1173 2847
"28" 432 17534 109511 10558 1853 1504 3619
"29" 448 22035 104937 13192 2346 1932 4565
"30" 464 27474 99345 16256 2979 2426 5813
"31" 480 33845 92839 19709 3680 3049 7407
"32" 496 41115 85395 23392 4554 3832 9337
"33" 512 49641 76740 27471 5684 4794 11692
"34" 528 59153 67015 31636 6985 5950 14582
"35" 544 69246 56775 35430 8278 7443 18095
"36" 560 79388 46475 38538 9550 9244 22056
"37" 576 89537 36289 40416 11096 11290 26735
"38" 592 98960 26852 40880 12347 13567 32166
"39" 608 107047 18845 39482 13450 16039 38076
"40" 624 113830 12140 36660 13960 18788 44422
"41" 640 118698 7455 31972 14274 21570 50882
"42" 656 121958 4406 26305 13977 24268 57408
"43" 672 124142 2494 20516 13060 26920 63646
"44" 688 125389 1440 15185 11514 29336 69354
"45" 704 126141 848 10711 9797 31436 74197
"46" 720 126664 502 7162 7988 33219 78295
"47" 736 126931 340 4604 6221 34555 81551
"48" 752 127102 247 2837 4745 35592 83928
"49" 768 127198 194 1726 3300 36371 85801
"50" 784 127276 163 1014 2261 36914 87087
"51" 800 127322 142 594 1542 37297 87889
