"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 16 12744 6 5 2 3
"3" 8 20 12738 10 2 3 5
"4" 12 22 12738 10 3 4 5
"5" 16 27 12732 14 1 5 7
"6" 20 27 12732 13 0 6 8
"7" 24 30 12730 11 4 7 8
"8" 28 33 12726 11 4 8 10
"9" 32 37 12723 13 3 9 12
"10" 36 37 12720 11 3 10 13
"11" 40 44 12714 14 5 11 14
"12" 44 51 12709 16 5 12 18
"13" 48 57 12703 20 4 13 20
"14" 52 67 12693 25 3 13 26
"15" 56 68 12692 24 0 14 30
"16" 60 73 12686 26 3 14 30
"17" 64 84 12676 27 9 16 32
"18" 68 86 12671 23 9 18 36
"19" 72 96 12664 26 9 19 42
"20" 76 100 12657 27 4 22 47
"21" 80 109 12651 27 8 24 50
"22" 84 116 12644 24 12 25 55
"23" 88 124 12635 21 13 30 60
"24" 92 130 12630 23 9 33 65
"25" 96 135 12624 22 9 36 68
"26" 100 140 12619 24 7 37 72
"27" 104 147 12611 25 7 41 74
"28" 108 153 12606 25 9 45 74
"29" 112 156 12602 21 10 45 80
"30" 116 164 12596 22 9 49 84
"31" 120 167 12592 21 10 49 87
"32" 124 176 12584 23 11 51 91
"33" 128 184 12576 22 14 53 95
"34" 132 189 12571 21 16 53 99
"35" 136 193 12564 22 15 56 100
"36" 140 203 12555 25 15 60 103
"37" 144 208 12551 21 17 61 109
"38" 148 216 12543 24 8 64 120
"39" 152 217 12542 23 5 64 125
"40" 156 218 12540 15 7 65 131
"41" 160 224 12535 15 8 67 134
"42" 164 226 12533 12 9 70 135
"43" 168 233 12527 13 9 73 138
"44" 172 234 12524 10 9 73 142
"45" 176 236 12523 9 8 73 146
"46" 180 238 12521 8 6 73 151
"47" 184 243 12517 10 8 74 151
"48" 188 247 12513 12 5 76 154
"49" 192 248 12512 12 2 77 157
"50" 196 254 12506 14 4 79 157
"51" 200 254 12506 12 3 80 159
