# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 4 15800 4 0 0 0
 8.000000E+00 6 15800 6 0 0 0
 1.200000E+01 5 15800 5 0 0 0
 1.600000E+01 3 15800 3 0 0 0
 2.000000E+01 10 15800 9 1 0 0
 2.400000E+01 19 15795 13 5 0 1
 2.800000E+01 23 15788 15 4 1 3
 3.200000E+01 34 15783 24 1 2 7
 3.600000E+01 48 15767 29 7 3 9
 4.000000E+01 53 15750 31 6 3 13
 4.400000E+01 61 15740 36 7 3 15
 4.800000E+01 92 15720 61 10 5 16
 5.200000E+01 108 15693 67 12 8 21
 5.600000E+01 144 15655 86 18 11 29
 6.000000E+01 185 15613 105 23 18 39
 6.400000E+01 229 15561 132 27 21 49
 6.800000E+01 303 15496 187 24 25 67
 7.200000E+01 357 15417 219 32 31 75
 7.600000E+01 430 15335 263 36 38 93
 8.000000E+01 552 15219 331 58 46 117
 8.400000E+01 738 15068 432 96 59 151
 8.800000E+01 923 14860 558 87 74 204
 9.200000E+01 1184 14614 726 114 94 250
 9.600000E+01 1477 14351 904 148 116 309
 1.000000E+02 1815 13992 1063 206 148 398
 1.040000E+02 2311 13524 1384 233 185 509
 1.080000E+02 2954 12919 1761 303 256 634
 1.120000E+02 3806 12176 2291 382 317 816
 1.160000E+02 4752 11251 2817 500 412 1023
 1.200000E+02 5770 10184 3335 623 539 1273
 1.240000E+02 7250 8951 4222 741 686 1601
 1.280000E+02 8765 7660 5066 885 833 1981
 1.320000E+02 10628 6250 5938 1212 1006 2472
 1.360000E+02 12675 4743 6851 1473 1261 3090
 1.400000E+02 14773 3357 7636 1755 1561 3821
 1.440000E+02 17048 2195 8344 2084 1946 4674
 1.480000E+02 19358 1361 8863 2399 2394 5702
 1.520000E+02 21527 823 9140 2665 2889 6833
 1.560000E+02 23517 463 9062 2882 3422 8151
 1.600000E+02 25372 238 8700 3121 4008 9543
 1.640000E+02 26674 125 7776 3234 4678 10986
 1.680000E+02 27633 62 6650 3167 5384 12432
 1.720000E+02 28111 32 5190 3083 5926 13912
 1.760000E+02 28486 20 3953 2850 6494 15189
 1.800000E+02 28702 11 2907 2377 6991 16427
 1.840000E+02 28804 6 1971 1995 7408 17430
 1.880000E+02 28889 4 1284 1615 7725 18265
 1.920000E+02 28897 2 799 1183 7980 18935
 1.960000E+02 28938 2 439 903 8151 19445
 2.000000E+02 28968 1 272 592 8317 19787

#Simulation ended (eff.: 0.950525, detail below)
	#Events: 611607
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
