"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 22 12738 12 3 2 5
"3" 8 25 12734 14 2 3 6
"4" 12 29 12731 15 4 3 7
"5" 16 35 12725 15 9 4 7
"6" 20 41 12718 18 8 5 10
"7" 24 48 12710 23 6 6 13
"8" 28 53 12707 24 7 8 14
"9" 32 61 12699 28 6 8 19
"10" 36 63 12695 23 7 12 21
"11" 40 74 12685 26 9 13 26
"12" 44 81 12679 29 8 17 27
"13" 48 89 12671 28 8 18 35
"14" 52 95 12665 31 9 18 37
"15" 56 102 12657 29 10 20 43
"16" 60 115 12645 33 9 23 50
"17" 64 122 12635 32 7 24 59
"18" 68 131 12629 37 6 26 62
"19" 72 136 12624 31 10 26 69
"20" 76 150 12610 33 13 30 74
"21" 80 161 12599 38 12 32 79
"22" 84 167 12590 37 8 37 85
"23" 88 183 12577 45 10 39 89
"24" 92 189 12570 40 11 42 96
"25" 96 195 12565 32 13 50 100
"26" 100 200 12560 30 13 54 103
"27" 104 208 12552 25 17 57 109
"28" 108 219 12539 31 16 60 112
"29" 112 230 12527 35 13 63 119
"30" 116 247 12511 43 13 65 126
"31" 120 259 12501 46 15 67 131
"32" 124 268 12491 40 21 71 136
"33" 128 277 12480 39 18 78 142
"34" 132 289 12471 46 16 80 147
"35" 136 295 12464 37 16 85 157
"36" 140 300 12458 30 20 85 165
"37" 144 316 12441 38 19 87 172
"38" 148 326 12432 43 19 88 176
"39" 152 339 12419 41 25 93 180
"40" 156 349 12410 44 24 97 184
"41" 160 364 12395 46 24 103 191
"42" 164 373 12386 35 29 108 201
"43" 168 388 12371 42 21 115 210
"44" 172 397 12362 39 25 115 218
"45" 176 407 12353 37 24 121 225
"46" 180 414 12343 32 26 125 231
"47" 184 424 12335 36 18 129 241
"48" 188 431 12327 36 14 132 249
"49" 192 438 12320 33 13 137 255
"50" 196 442 12316 23 16 142 261
"51" 200 449 12310 20 14 145 270
