"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 18 12742 8 8 0 2
"3" 8 28 12732 18 4 1 5
"4" 12 29 12731 19 3 2 5
"5" 16 30 12729 15 4 5 6
"6" 20 34 12726 14 8 6 6
"7" 24 40 12719 18 5 10 7
"8" 28 47 12712 19 8 10 10
"9" 32 57 12703 26 7 11 13
"10" 36 61 12699 23 12 12 14
"11" 40 67 12690 23 10 13 21
"12" 44 75 12685 27 10 16 22
"13" 48 88 12671 32 12 18 26
"14" 52 105 12654 45 11 19 30
"15" 56 115 12644 45 14 21 35
"16" 60 131 12628 50 17 24 40
"17" 64 146 12611 51 17 29 49
"18" 68 160 12598 55 14 34 57
"19" 72 169 12588 52 17 35 65
"20" 76 186 12574 54 22 37 73
"21" 80 198 12557 56 22 40 80
"22" 84 219 12539 63 20 44 92
"23" 88 233 12524 61 19 46 107
"24" 92 258 12500 66 28 48 116
"25" 96 285 12471 80 29 50 126
"26" 100 304 12453 82 30 57 135
"27" 104 326 12430 80 38 62 146
"28" 108 350 12408 86 40 70 154
"29" 112 374 12385 93 30 78 173
"30" 116 388 12368 79 37 80 192
"31" 120 421 12334 93 29 88 211
"32" 124 443 12314 96 27 93 227
"33" 128 462 12293 87 37 96 242
"34" 132 491 12267 92 37 103 259
"35" 136 510 12245 94 31 111 274
"36" 140 539 12218 95 33 117 294
"37" 144 565 12195 96 30 122 317
"38" 148 582 12170 84 37 128 333
"39" 152 611 12146 90 36 133 352
"40" 156 631 12123 79 40 141 371
"41" 160 659 12099 91 39 145 384
"42" 164 671 12085 76 38 149 408
"43" 168 686 12072 68 40 153 425
"44" 172 702 12055 68 33 160 441
"45" 176 725 12035 69 35 164 457
"46" 180 735 12022 63 26 168 478
"47" 184 748 12010 61 22 174 491
"48" 188 755 12000 53 25 178 499
"49" 192 767 11990 50 26 181 510
"50" 196 788 11970 54 23 190 521
"51" 200 800 11960 50 27 194 529
