"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 18 12742 8 5 1 4
"3" 8 22 12738 12 2 2 6
"4" 12 26 12734 14 1 3 8
"5" 16 28 12732 14 2 3 9
"6" 20 34 12723 16 4 3 11
"7" 24 41 12715 21 3 6 11
"8" 28 49 12710 25 4 6 14
"9" 32 53 12705 25 7 6 15
"10" 36 61 12696 29 5 6 21
"11" 40 71 12689 33 5 7 26
"12" 44 74 12685 27 7 9 31
"13" 48 84 12676 31 10 9 34
"14" 52 96 12663 36 9 11 40
"15" 56 99 12657 30 8 11 50
"16" 60 114 12644 35 11 16 52
"17" 64 123 12635 35 11 18 59
"18" 68 141 12619 43 10 20 68
"19" 72 150 12610 42 12 25 71
"20" 76 161 12595 46 8 31 76
"21" 80 175 12585 49 16 32 78
"22" 84 188 12572 52 15 37 84
"23" 88 201 12559 48 22 42 89
"24" 92 214 12542 50 19 46 99
"25" 96 233 12523 59 20 50 104
"26" 100 248 12507 64 20 52 112
"27" 104 275 12483 77 18 53 127
"28" 108 304 12456 84 26 56 138
"29" 112 319 12438 75 32 64 148
"30" 116 342 12417 81 27 71 163
"31" 120 368 12391 85 26 76 181
"32" 124 385 12374 84 28 79 194
"33" 128 402 12353 77 34 84 207
"34" 132 429 12324 85 32 88 224
"35" 136 454 12301 81 36 93 244
"36" 140 482 12277 83 40 99 260
"37" 144 499 12259 81 29 107 282
"38" 148 518 12239 76 33 114 295
"39" 152 546 12209 87 30 118 311
"40" 156 566 12189 80 33 126 327
"41" 160 587 12167 84 27 134 342
"42" 164 602 12154 74 32 142 354
"43" 168 618 12137 63 41 147 367
"44" 172 645 12112 69 40 151 385
"45" 176 667 12089 73 35 157 402
"46" 180 688 12067 82 28 160 418
"47" 184 701 12054 69 33 163 436
"48" 188 718 12042 65 35 169 449
"49" 192 738 12022 64 27 180 467
"50" 196 746 12013 58 20 186 482
"51" 200 754 12003 46 23 193 492
