# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 20 99989 11 4 1 4
 8.000000E+00 27 99976 18 3 1 5
 1.200000E+01 33 99965 23 2 1 7
 1.600000E+01 35 99955 21 3 1 10
 2.000000E+01 48 99943 27 9 2 10
 2.400000E+01 66 99924 38 12 3 13
 2.800000E+01 80 99899 47 4 7 22
 3.200000E+01 92 99878 44 8 11 29
 3.600000E+01 116 99853 63 9 11 33
 4.000000E+01 157 99826 87 18 12 40
 4.400000E+01 204 99780 118 22 14 50
 4.800000E+01 254 99715 138 39 16 61
 5.200000E+01 315 99625 166 44 26 79
 5.600000E+01 386 99541 204 46 36 100
 6.000000E+01 509 99395 277 61 45 126
 6.400000E+01 650 99231 359 79 56 156
 6.800000E+01 849 99010 489 88 76 196
 7.200000E+01 1056 98788 607 119 86 244
 7.600000E+01 1376 98450 789 157 111 319
 8.000000E+01 1719 98041 962 199 145 413
 8.400000E+01 2161 97510 1216 244 193 508
 8.800000E+01 2740 96856 1552 305 237 646
 9.200000E+01 3430 96060 1953 356 317 804
 9.600000E+01 4443 94982 2560 511 396 976
 1.000000E+02 5628 93582 3194 669 513 1252
 1.040000E+02 7181 91828 4105 853 656 1567
 1.080000E+02 8991 89684 5098 1064 846 1983
 1.120000E+02 11256 86983 6355 1314 1084 2503
 1.160000E+02 14010 83824 7788 1635 1407 3180
 1.200000E+02 17211 79956 9424 2022 1748 4017
 1.240000E+02 21292 75193 11425 2547 2223 5097
 1.280000E+02 26062 69383 13700 3153 2800 6409
 1.320000E+02 31143 62677 15780 3845 3477 8041
 1.360000E+02 36711 55259 17851 4489 4378 9993
 1.400000E+02 42804 47029 19839 5322 5382 12261
 1.440000E+02 48576 38525 20944 6129 6539 14964
 1.480000E+02 54084 30069 21315 7003 7923 17843
 1.520000E+02 59558 21968 21165 7797 9401 21195
 1.560000E+02 64109 15052 19968 8227 11008 24906
 1.600000E+02 67888 9558 17946 8465 12730 28747
 1.640000E+02 70954 5701 15239 8642 14381 32692
 1.680000E+02 72869 3218 12082 8162 16000 36625
 1.720000E+02 74403 1836 9202 7470 17578 40153
 1.760000E+02 75335 1053 6614 6511 18930 43280
 1.800000E+02 75999 595 4529 5390 20067 46013
 1.840000E+02 76387 379 2937 4246 21011 48193
 1.880000E+02 76645 267 1782 3202 21760 49901
 1.920000E+02 76952 184 1171 2286 22288 51207
 1.960000E+02 77074 142 668 1632 22646 52128
 2.000000E+02 77168 125 408 1082 22938 52740

#Simulation ended (eff.: 0.947799, detail below)
	#Events: 1419316
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
