"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 14 12746 4 4 2 4
"3" 8 19 12741 9 2 2 6
"4" 12 21 12739 9 2 2 8
"5" 16 22 12737 10 1 2 9
"6" 20 24 12736 11 2 2 9
"7" 24 23 12733 7 2 3 11
"8" 28 29 12730 10 5 3 11
"9" 32 35 12723 14 5 3 13
"10" 36 40 12720 14 7 4 15
"11" 40 47 12713 16 2 8 21
"12" 44 51 12708 15 5 8 23
"13" 48 58 12701 16 6 10 26
"14" 52 64 12695 19 8 10 27
"15" 56 68 12691 19 8 11 30
"16" 60 73 12687 20 5 11 37
"17" 64 78 12682 18 10 12 38
"18" 68 87 12673 24 8 13 42
"19" 72 92 12668 26 7 13 46
"20" 76 102 12656 29 11 14 48
"21" 80 113 12646 31 14 16 52
"22" 84 125 12633 37 15 17 56
"23" 88 132 12625 37 10 22 63
"24" 92 151 12609 47 14 22 68
"25" 96 158 12600 40 20 24 74
"26" 100 166 12593 35 20 28 83
"27" 104 175 12580 36 18 32 89
"28" 108 197 12562 46 16 35 100
"29" 112 213 12544 52 14 38 109
"30" 116 222 12536 49 13 41 119
"31" 120 227 12531 42 16 44 125
"32" 124 238 12520 38 21 44 135
"33" 128 248 12511 39 17 45 147
"34" 132 260 12497 43 17 46 154
"35" 136 272 12486 46 14 52 160
"36" 140 289 12470 47 23 54 165
"37" 144 302 12457 47 16 63 176
"38" 148 308 12447 40 16 68 184
"39" 152 325 12435 46 14 78 187
"40" 156 333 12425 41 16 80 196
"41" 160 338 12421 41 12 81 204
"42" 164 344 12414 33 19 84 208
"43" 168 353 12407 31 17 86 219
"44" 172 358 12401 26 15 89 228
"45" 176 366 12393 24 16 92 234
"46" 180 375 12385 30 13 94 238
"47" 184 378 12381 24 15 98 241
"48" 188 385 12373 23 15 98 249
"49" 192 390 12369 24 10 100 256
"50" 196 394 12366 17 14 101 262
"51" 200 397 12362 12 12 106 267
