# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 2 7000 1 1 0 0
 8.000000E+00 5 7000 4 0 0 1
 1.200000E+01 7 6999 5 0 1 1
 1.600000E+01 6 6998 4 0 1 1
 2.000000E+01 7 6998 5 0 1 1
 2.400000E+01 10 6996 6 2 1 1
 2.800000E+01 14 6992 9 2 2 1
 3.200000E+01 16 6989 12 0 2 2
 3.600000E+01 21 6987 12 5 2 2
 4.000000E+01 25 6980 17 2 4 2
 4.400000E+01 32 6976 20 4 4 4
 4.800000E+01 41 6963 27 4 5 5
 5.200000E+01 49 6957 29 5 8 7
 5.600000E+01 75 6949 51 3 11 10
 6.000000E+01 85 6939 54 7 12 12
 6.400000E+01 130 6911 88 9 14 19
 6.800000E+01 143 6883 92 15 14 22
 7.200000E+01 179 6859 122 13 15 29
 7.600000E+01 214 6828 144 21 15 34
 8.000000E+01 258 6784 165 26 19 48
 8.400000E+01 344 6713 229 31 24 60
 8.800000E+01 477 6624 331 45 31 70
 9.200000E+01 590 6538 407 52 39 92
 9.600000E+01 747 6391 488 82 52 125
 1.000000E+02 922 6210 622 75 62 163
 1.040000E+02 1121 6011 762 85 85 189
 1.080000E+02 1400 5801 963 107 105 225
 1.120000E+02 1751 5524 1175 156 126 294
 1.160000E+02 2209 5203 1502 182 156 369
 1.200000E+02 2771 4761 1870 244 195 462
 1.240000E+02 3391 4299 2258 307 255 571
 1.280000E+02 4232 3748 2825 369 321 717
 1.320000E+02 5148 3146 3412 431 397 908
 1.360000E+02 6097 2532 3934 544 484 1135
 1.400000E+02 7218 1910 4581 643 594 1400
 1.440000E+02 8257 1349 5089 758 717 1693
 1.480000E+02 9443 854 5587 916 893 2047
 1.520000E+02 10719 542 6108 1040 1099 2472
 1.560000E+02 11622 300 6115 1223 1321 2963
 1.600000E+02 12381 164 5969 1311 1556 3545
 1.640000E+02 13048 86 5630 1441 1811 4166
 1.680000E+02 13339 55 5034 1441 2080 4784
 1.720000E+02 13555 29 4245 1557 2336 5417
 1.760000E+02 13772 16 3572 1478 2622 6100
 1.800000E+02 13466 11 2569 1300 2890 6707
 1.840000E+02 13303 7 1866 1104 3120 7213
 1.880000E+02 13190 4 1279 933 3310 7668
 1.920000E+02 13082 4 877 731 3453 8021
 1.960000E+02 12954 3 536 543 3577 8298
 2.000000E+02 12883 2 306 386 3664 8527

#Simulation ended (eff.: 0.962110, detail below)
	#Events: 466073
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
