"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 24 127485 14 5 1 4
"3" 8 31 127478 21 3 2 5
"4" 12 38 127471 26 3 3 6
"5" 16 53 127457 34 7 3 9
"6" 20 60 127448 37 5 4 14
"7" 24 76 127432 51 3 4 18
"8" 28 97 127412 63 9 6 19
"9" 32 123 127384 79 16 6 22
"10" 36 162 127342 107 15 7 33
"11" 40 202 127303 130 18 11 43
"12" 44 255 127251 162 22 16 55
"13" 48 311 127186 185 31 24 71
"14" 52 406 127092 251 33 33 89
"15" 56 515 126974 314 55 40 106
"16" 60 661 126828 405 75 46 135
"17" 64 846 126645 523 95 58 170
"18" 68 1084 126409 663 118 79 224
"19" 72 1369 126100 824 153 108 284
"20" 76 1740 125726 1070 174 136 360
"21" 80 2210 125242 1337 241 176 456
"22" 84 2813 124611 1710 300 215 588
"23" 88 3633 123778 2221 377 281 754
"24" 92 4656 122720 2864 481 356 955
"25" 96 5878 121480 3607 575 485 1211
"26" 100 7407 119914 4466 794 624 1523
"27" 104 9504 117758 5701 1058 810 1935
"28" 108 12126 115064 7366 1229 1062 2469
"29" 112 15091 112024 9077 1550 1357 3107
"30" 116 18846 108229 11262 1944 1703 3937
"31" 120 23613 103280 13905 2570 2165 4973
"32" 124 29261 97571 17011 3174 2767 6309
"33" 128 35892 90733 20511 3964 3455 7962
"34" 132 43743 82729 24515 4991 4319 9918
"35" 136 52685 73629 28838 6018 5422 12407
"36" 140 62353 63735 32816 7353 6736 15448
"37" 144 72636 53419 36650 8563 8240 19183
"38" 148 82806 43058 39310 10025 10078 23393
"39" 152 92569 33274 40639 11431 12113 28386
"40" 156 101648 24230 40535 12688 14473 33952
"41" 160 109243 16596 38554 13715 17143 39831
"42" 164 115571 10539 35181 14248 19925 46217
"43" 168 119904 6351 30386 14087 22697 52734
"44" 172 122839 3640 24589 13682 25424 59144
"45" 176 124687 2010 18799 12615 28064 65209
"46" 180 125742 1155 13548 11026 30429 70739
"47" 184 126429 655 9393 9241 32340 75455
"48" 188 126836 398 6162 7534 33960 79180
"49" 192 127014 271 3855 5687 35247 82225
"50" 196 127190 192 2396 4176 36208 84410
"51" 200 127275 162 1405 2936 36897 86037
