"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 13 12747 3 4 0 6
"3" 8 19 12741 8 1 2 8
"4" 12 22 12738 11 1 2 8
"5" 16 23 12736 9 2 3 9
"6" 20 26 12734 10 1 3 12
"7" 24 26 12733 8 1 4 13
"8" 28 29 12731 8 2 4 15
"9" 32 32 12727 8 5 4 15
"10" 36 37 12722 11 5 5 16
"11" 40 47 12713 17 3 6 21
"12" 44 51 12709 21 3 6 21
"13" 48 51 12709 17 3 8 23
"14" 52 56 12702 19 5 9 23
"15" 56 63 12697 19 9 9 26
"16" 60 67 12690 19 6 12 30
"17" 64 70 12687 15 6 15 34
"18" 68 79 12681 17 9 16 37
"19" 72 85 12673 19 7 18 41
"20" 76 91 12669 22 4 22 43
"21" 80 95 12664 18 8 23 46
"22" 84 101 12658 20 6 24 51
"23" 88 104 12655 18 10 24 52
"24" 92 114 12646 21 9 25 59
"25" 96 119 12639 21 10 25 63
"26" 100 125 12633 21 11 26 67
"27" 104 133 12627 24 7 30 72
"28" 108 142 12616 23 11 33 75
"29" 112 143 12614 18 14 33 78
"30" 116 150 12609 23 9 38 80
"31" 120 159 12601 24 9 41 85
"32" 124 163 12596 26 9 43 85
"33" 128 170 12589 27 10 44 89
"34" 132 177 12583 22 14 46 95
"35" 136 190 12569 25 12 50 103
"36" 140 197 12563 27 11 51 108
"37" 144 203 12557 27 11 54 111
"38" 148 207 12553 27 10 54 116
"39" 152 211 12548 21 14 55 121
"40" 156 221 12538 23 12 59 127
"41" 160 229 12531 22 13 62 132
"42" 164 230 12529 20 11 65 134
"43" 168 240 12520 22 12 68 138
"44" 172 242 12517 19 11 70 142
"45" 176 250 12512 23 10 71 146
"46" 180 256 12503 24 9 72 151
"47" 184 258 12501 19 10 73 156
"48" 188 263 12496 17 12 76 158
"49" 192 267 12492 18 6 78 165
"50" 196 270 12490 15 4 81 170
"51" 200 275 12485 15 6 82 172
