"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 21 12739 11 7 2 1
"3" 8 25 12735 15 3 2 5
"4" 12 28 12731 16 3 3 6
"5" 16 33 12727 18 4 3 8
"6" 20 40 12719 18 7 4 11
"7" 24 47 12711 23 6 5 13
"8" 28 56 12703 25 8 7 16
"9" 32 67 12691 32 7 7 21
"10" 36 84 12676 45 8 8 23
"11" 40 89 12670 41 9 8 31
"12" 44 97 12663 38 13 9 37
"13" 48 114 12643 44 15 11 44
"14" 52 134 12625 55 17 11 51
"15" 56 156 12600 66 18 16 56
"16" 60 168 12587 68 15 22 63
"17" 64 196 12561 77 26 22 71
"18" 68 226 12530 86 26 31 83
"19" 72 250 12506 93 26 34 97
"20" 76 276 12481 92 34 38 112
"21" 80 304 12451 97 36 42 129
"22" 84 334 12421 102 38 46 148
"23" 88 362 12393 106 39 55 162
"24" 92 403 12352 125 40 69 169
"25" 96 427 12331 115 46 79 187
"26" 100 462 12295 117 47 87 211
"27" 104 500 12257 133 33 99 235
"28" 108 533 12222 128 50 106 249
"29" 112 575 12183 142 48 112 273
"30" 116 610 12144 140 51 123 296
"31" 120 639 12111 129 60 135 315
"32" 124 665 12090 133 48 145 339
"33" 128 695 12063 125 47 160 363
"34" 132 719 12033 103 49 170 397
"35" 136 759 11999 109 46 186 418
"36" 140 787 11968 109 40 198 440
"37" 144 812 11946 106 40 206 460
"38" 148 834 11921 96 42 219 477
"39" 152 855 11903 89 53 228 485
"40" 156 876 11883 79 41 237 519
"41" 160 900 11858 87 27 248 538
"42" 164 914 11841 77 32 255 550
"43" 168 939 11819 83 31 257 568
"44" 172 951 11804 71 40 266 574
"45" 176 974 11783 71 37 274 592
"46" 180 993 11764 69 28 285 611
"47" 184 1006 11750 56 36 293 621
"48" 188 1032 11728 64 35 299 634
"49" 192 1043 11716 58 29 306 650
"50" 196 1054 11703 54 25 314 661
"51" 200 1066 11693 51 17 320 678
