"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 16 12744 6 6 2 2
"3" 8 22 12738 12 4 2 4
"4" 12 25 12735 15 2 2 6
"5" 16 28 12731 15 3 2 8
"6" 20 34 12725 18 5 2 9
"7" 24 44 12715 24 5 3 12
"8" 28 50 12708 26 7 4 13
"9" 32 61 12699 32 6 4 19
"10" 36 69 12690 33 6 6 24
"11" 40 74 12684 30 10 8 26
"12" 44 85 12675 33 11 9 32
"13" 48 94 12665 40 10 9 35
"14" 52 97 12658 38 7 14 38
"15" 56 116 12643 45 13 18 40
"16" 60 131 12625 46 15 23 47
"17" 64 142 12616 47 19 25 51
"18" 68 160 12598 55 21 27 57
"19" 72 173 12585 58 18 31 66
"20" 76 196 12562 67 21 33 75
"21" 80 216 12540 69 24 38 85
"22" 84 238 12519 80 22 43 93
"23" 88 253 12505 76 18 51 108
"24" 92 265 12490 68 21 56 120
"25" 96 281 12477 68 18 62 133
"26" 100 303 12454 63 26 68 146
"27" 104 331 12426 75 27 75 154
"28" 108 356 12403 77 30 79 170
"29" 112 372 12384 80 22 88 182
"30" 116 389 12365 79 20 91 199
"31" 120 410 12348 75 28 99 208
"32" 124 427 12333 74 30 102 221
"33" 128 446 12311 74 30 107 235
"34" 132 476 12282 79 43 113 241
"35" 136 494 12262 80 35 123 256
"36" 140 506 12249 71 35 132 268
"37" 144 526 12228 72 28 141 285
"38" 148 539 12216 66 30 148 295
"39" 152 556 12201 62 35 153 306
"40" 156 578 12180 64 38 159 317
"41" 160 599 12158 68 31 166 334
"42" 164 613 12146 67 30 170 346
"43" 168 639 12120 75 26 176 362
"44" 172 655 12103 69 35 177 374
"45" 176 663 12091 57 30 181 395
"46" 180 687 12072 64 27 192 404
"47" 184 696 12061 56 25 195 420
"48" 188 713 12044 62 17 200 434
"49" 192 721 12034 46 28 205 442
"50" 196 736 12024 47 21 208 460
"51" 200 742 12018 37 19 220 466
