# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 470 0 0 0 0
 4.000000E+00 0 470 0 0 0 0
 8.000000E+00 0 470 0 0 0 0
 1.200000E+01 4 468 3 1 0 0
 1.600000E+01 3 466 2 0 1 0
 2.000000E+01 1 466 0 0 1 0
 2.400000E+01 2 466 1 0 1 0
 2.800000E+01 3 466 2 0 1 0
 3.200000E+01 3 466 1 1 1 0
 3.600000E+01 4 466 2 0 1 1
 4.000000E+01 3 466 1 0 1 1
 4.400000E+01 5 466 3 0 1 1
 4.800000E+01 5 466 2 1 1 1
 5.200000E+01 4 466 1 0 2 1
 5.600000E+01 4 466 1 0 2 1
 6.000000E+01 6 466 2 1 2 1
 6.400000E+01 7 466 2 2 2 1
 6.800000E+01 7 466 2 0 3 2
 7.200000E+01 11 465 3 3 3 2
 7.600000E+01 13 463 5 1 3 4
 8.000000E+01 15 461 7 1 3 4
 8.400000E+01 12 461 4 1 3 4
 8.800000E+01 12 461 4 1 3 4
 9.200000E+01 16 460 5 2 4 5
 9.600000E+01 16 458 4 3 4 5
 1.000000E+02 14 457 2 0 6 6
 1.040000E+02 15 457 2 0 6 7
 1.080000E+02 21 456 7 1 6 7
 1.120000E+02 16 456 1 0 6 9
 1.160000E+02 20 455 4 0 7 9
 1.200000E+02 20 455 2 2 7 9
 1.240000E+02 23 453 1 4 7 11
 1.280000E+02 27 451 1 7 7 12
 1.320000E+02 26 448 1 4 9 12
 1.360000E+02 30 444 4 4 10 12
 1.400000E+02 33 443 6 2 11 14
 1.440000E+02 30 441 1 3 11 15
 1.480000E+02 30 441 1 3 11 15
 1.520000E+02 31 441 2 3 11 15
 1.560000E+02 33 440 2 2 12 17
 1.600000E+02 31 440 1 0 12 18
 1.640000E+02 38 440 5 3 12 18
 1.680000E+02 38 438 4 2 12 20
 1.720000E+02 35 438 1 2 12 20
 1.760000E+02 34 438 0 1 13 20
 1.800000E+02 38 438 4 1 13 20
 1.840000E+02 37 438 3 1 13 20
 1.880000E+02 37 438 3 1 13 20
 1.920000E+02 37 436 2 1 13 21
 1.960000E+02 35 435 0 0 13 22
 2.000000E+02 36 435 1 0 13 22

#Simulation ended (eff.: 0.738246, detail below)
	#Events: 1052
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
