# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 1580 0 0 0 0
 4.000000E+00 2 1580 2 0 0 0
 8.000000E+00 1 1580 0 1 0 0
 1.200000E+01 1 1580 0 0 0 1
 1.600000E+01 5 1580 4 0 0 1
 2.000000E+01 6 1580 4 1 0 1
 2.400000E+01 8 1578 4 3 0 1
 2.800000E+01 9 1576 4 1 0 4
 3.200000E+01 9 1572 4 0 0 5
 3.600000E+01 9 1572 4 0 0 5
 4.000000E+01 11 1572 5 0 0 6
 4.400000E+01 17 1571 9 2 0 6
 4.800000E+01 16 1571 7 2 0 7
 5.200000E+01 15 1571 4 1 1 9
 5.600000E+01 20 1570 7 3 1 9
 6.000000E+01 21 1569 9 1 1 10
 6.400000E+01 17 1568 4 1 1 11
 6.800000E+01 19 1567 5 1 1 12
 7.200000E+01 27 1566 12 1 2 12
 7.600000E+01 24 1559 9 1 2 12
 8.000000E+01 25 1559 7 2 3 13
 8.400000E+01 30 1556 12 2 3 13
 8.800000E+01 23 1555 4 2 3 14
 9.200000E+01 29 1548 7 2 5 15
 9.600000E+01 33 1546 8 2 5 18
 1.000000E+02 34 1546 6 2 8 18
 1.040000E+02 39 1545 10 3 8 18
 1.080000E+02 45 1542 11 4 9 21
 1.120000E+02 42 1542 6 4 10 22
 1.160000E+02 41 1539 4 3 10 24
 1.200000E+02 49 1538 13 0 10 26
 1.240000E+02 43 1538 4 3 10 26
 1.280000E+02 45 1536 6 2 10 27
 1.320000E+02 51 1535 10 1 11 29
 1.360000E+02 48 1534 3 3 12 30
 1.400000E+02 55 1533 7 3 13 32
 1.440000E+02 53 1533 5 0 13 35
 1.480000E+02 57 1532 6 2 14 35
 1.520000E+02 63 1529 7 2 14 40
 1.560000E+02 63 1529 6 1 16 40
 1.600000E+02 63 1528 4 2 16 41
 1.640000E+02 65 1525 5 1 16 43
 1.680000E+02 62 1525 3 0 16 43
 1.720000E+02 65 1524 4 1 17 43
 1.760000E+02 68 1524 5 1 17 45
 1.800000E+02 69 1523 5 1 17 46
 1.840000E+02 68 1522 4 1 17 46
 1.880000E+02 67 1522 2 0 17 48
 1.920000E+02 67 1522 2 0 17 48
 1.960000E+02 69 1522 3 1 17 48
 2.000000E+02 74 1522 7 0 17 50

#Simulation ended (eff.: 0.840064, detail below)
	#Events: 2642
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
