"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 18 12741 8 5 1 4
"3" 8 26 12734 16 4 2 4
"4" 12 27 12733 16 2 3 6
"5" 16 31 12729 19 3 3 6
"6" 20 37 12723 23 3 3 8
"7" 24 39 12719 21 4 5 9
"8" 28 47 12713 24 3 6 14
"9" 32 52 12708 23 7 6 16
"10" 36 60 12699 26 8 6 20
"11" 40 70 12690 27 11 8 24
"12" 44 77 12683 31 8 9 29
"13" 48 86 12674 31 11 11 33
"14" 52 90 12669 30 10 12 38
"15" 56 96 12662 28 8 15 45
"16" 60 102 12657 28 6 17 51
"17" 64 111 12647 30 11 17 53
"18" 68 123 12637 33 12 20 58
"19" 72 126 12632 28 12 21 65
"20" 76 135 12625 34 9 21 71
"21" 80 139 12618 28 11 25 75
"22" 84 154 12603 37 15 26 76
"23" 88 163 12597 34 18 32 79
"24" 92 168 12590 28 13 38 89
"25" 96 187 12572 37 15 40 95
"26" 100 195 12563 36 12 41 106
"27" 104 200 12557 33 16 44 107
"28" 108 213 12546 43 10 46 114
"29" 112 222 12536 41 13 47 121
"30" 116 236 12523 44 17 49 126
"31" 120 245 12514 41 22 54 128
"32" 124 260 12497 45 17 58 140
"33" 128 265 12495 43 10 61 151
"34" 132 274 12485 37 18 64 155
"35" 136 283 12474 37 18 65 163
"36" 140 305 12454 46 24 67 168
"37" 144 314 12443 48 19 71 176
"38" 148 324 12434 43 22 76 183
"39" 152 333 12425 39 21 78 195
"40" 156 346 12414 42 15 84 205
"41" 160 353 12406 34 23 89 207
"42" 164 367 12393 39 16 93 219
"43" 168 374 12385 35 16 97 226
"44" 172 380 12378 29 15 101 235
"45" 176 388 12371 27 14 103 244
"46" 180 395 12363 27 14 104 250
"47" 184 401 12357 28 10 108 255
"48" 188 406 12354 25 14 109 258
"49" 192 409 12351 22 13 111 263
"50" 196 416 12343 22 14 112 268
"51" 200 425 12335 22 11 115 277
