# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 18 99989 8 5 2 3
 8.000000E+00 18 99983 8 4 3 3
 1.200000E+01 25 99975 14 3 3 5
 1.600000E+01 29 99967 14 5 3 7
 2.000000E+01 31 99957 14 2 4 11
 2.400000E+01 43 99946 22 2 6 13
 2.800000E+01 49 99937 23 4 8 14
 3.200000E+01 58 99930 27 6 8 17
 3.600000E+01 65 99918 32 3 10 20
 4.000000E+01 91 99907 46 14 10 21
 4.400000E+01 130 99861 73 16 12 29
 4.800000E+01 163 99832 94 12 15 42
 5.200000E+01 194 99785 111 18 17 48
 5.600000E+01 232 99735 128 25 21 58
 6.000000E+01 292 99677 164 28 27 73
 6.400000E+01 355 99591 198 37 35 85
 6.800000E+01 485 99482 285 39 47 114
 7.200000E+01 561 99370 304 59 59 139
 7.600000E+01 705 99215 377 89 78 161
 8.000000E+01 878 98984 486 99 96 197
 8.400000E+01 1127 98722 639 123 120 245
 8.800000E+01 1431 98386 811 170 147 303
 9.200000E+01 1798 97939 1017 218 174 389
 9.600000E+01 2335 97377 1334 289 225 487
 1.000000E+02 2994 96616 1718 369 289 618
 1.040000E+02 3869 95655 2247 444 369 809
 1.080000E+02 4788 94487 2710 562 477 1039
 1.120000E+02 6092 93052 3460 703 604 1325
 1.160000E+02 7642 91157 4299 879 759 1705
 1.200000E+02 9735 88818 5497 1115 955 2168
 1.240000E+02 12168 85973 6802 1403 1195 2768
 1.280000E+02 14930 82470 8159 1743 1523 3505
 1.320000E+02 18584 78300 10052 2165 1937 4430
 1.360000E+02 22809 73182 12107 2702 2412 5588
 1.400000E+02 27530 67207 14167 3399 3019 6945
 1.440000E+02 32992 60174 16582 4021 3755 8634
 1.480000E+02 38594 52404 18515 4778 4633 10668
 1.520000E+02 44837 43919 20387 5675 5702 13073
 1.560000E+02 50923 35119 21553 6618 6932 15820
 1.600000E+02 56538 26730 21713 7433 8317 19075
 1.640000E+02 61554 18938 20908 8101 9929 22616
 1.680000E+02 66142 12628 19503 8541 11607 26491
 1.720000E+02 69252 7878 16898 8588 13360 30406
 1.760000E+02 71889 4658 13991 8454 15072 34372
 1.800000E+02 73676 2653 11026 7795 16683 38172
 1.840000E+02 74963 1495 8059 7151 18211 41542
 1.880000E+02 75754 888 5668 6064 19464 44558
 1.920000E+02 76422 547 3832 4965 20551 47074
 1.960000E+02 76818 365 2464 3857 21387 49110
 2.000000E+02 77132 260 1520 2937 22068 50607

#Simulation ended (eff.: 0.948234, detail below)
	#Events: 1401971
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
