"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 20 12740 9 6 4 1
"3" 8 27 12732 15 4 4 4
"4" 12 32 12728 19 2 5 6
"5" 16 33 12726 18 3 5 7
"6" 20 35 12723 16 6 5 8
"7" 24 40 12719 17 5 6 12
"8" 28 43 12716 15 4 10 14
"9" 32 52 12708 19 6 11 16
"10" 36 60 12700 21 7 13 19
"11" 40 70 12690 27 6 15 22
"12" 44 74 12685 28 4 17 25
"13" 48 82 12677 31 3 18 30
"14" 52 88 12672 30 6 19 33
"15" 56 96 12664 32 6 20 38
"16" 60 103 12655 29 14 21 39
"17" 64 108 12651 30 8 24 46
"18" 68 115 12644 30 10 25 50
"19" 72 124 12632 27 15 27 55
"20" 76 137 12620 33 13 29 62
"21" 80 150 12608 39 12 32 67
"22" 84 167 12592 44 16 35 72
"23" 88 172 12585 36 18 40 78
"24" 92 182 12576 35 15 47 85
"25" 96 202 12557 43 20 48 91
"26" 100 212 12546 45 19 53 95
"27" 104 227 12532 47 22 56 102
"28" 108 235 12521 44 20 60 111
"29" 112 256 12502 50 25 64 117
"30" 116 273 12487 53 23 66 131
"31" 120 284 12475 52 19 73 140
"32" 124 293 12466 48 18 80 147
"33" 128 303 12454 49 18 83 153
"34" 132 314 12445 47 15 88 164
"35" 136 322 12435 43 14 91 174
"36" 140 332 12424 38 18 94 182
"37" 144 341 12417 37 16 97 191
"38" 148 351 12407 41 16 100 194
"39" 152 361 12399 41 15 102 203
"40" 156 367 12392 38 10 105 214
"41" 160 373 12387 31 15 108 219
"42" 164 384 12374 29 17 113 225
"43" 168 393 12364 32 16 114 231
"44" 172 404 12355 35 14 116 239
"45" 176 415 12344 34 17 120 244
"46" 180 421 12337 32 12 123 254
"47" 184 431 12329 34 15 125 257
"48" 188 439 12320 34 13 125 267
"49" 192 445 12314 29 15 126 275
"50" 196 455 12305 28 19 127 281
"51" 200 461 12297 30 12 132 287
