# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 4 15799 3 1 0 0
 8.000000E+00 3 15798 3 0 0 0
 1.200000E+01 9 15796 7 1 0 1
 1.600000E+01 14 15791 11 2 0 1
 2.000000E+01 16 15788 10 1 0 5
 2.400000E+01 27 15779 19 2 1 5
 2.800000E+01 30 15776 20 3 1 6
 3.200000E+01 44 15765 30 5 1 8
 3.600000E+01 59 15747 40 6 4 9
 4.000000E+01 68 15736 44 5 6 13
 4.400000E+01 87 15720 61 5 7 14
 4.800000E+01 94 15711 63 6 7 18
 5.200000E+01 136 15686 87 11 8 30
 5.600000E+01 193 15656 129 12 13 39
 6.000000E+01 227 15624 147 20 14 46
 6.400000E+01 313 15573 202 35 21 55
 6.800000E+01 361 15490 227 35 30 69
 7.200000E+01 483 15380 318 41 39 85
 7.600000E+01 605 15252 389 52 48 116
 8.000000E+01 812 15113 519 80 65 148
 8.400000E+01 1023 14888 638 109 84 192
 8.800000E+01 1300 14556 786 165 107 242
 9.200000E+01 1741 14175 1099 185 134 323
 9.600000E+01 2162 13703 1349 234 168 411
 1.000000E+02 2683 13165 1671 251 225 536
 1.040000E+02 3383 12519 2094 344 272 673
 1.080000E+02 4186 11742 2564 415 346 861
 1.120000E+02 5330 10783 3241 585 433 1071
 1.160000E+02 6546 9631 3910 715 553 1368
 1.200000E+02 8048 8296 4720 886 698 1744
 1.240000E+02 9827 6874 5648 1102 885 2192
 1.280000E+02 11882 5363 6679 1338 1129 2736
 1.320000E+02 13892 3984 7476 1598 1405 3413
 1.360000E+02 15919 2706 8037 1934 1749 4199
 1.400000E+02 18262 1708 8753 2212 2188 5109
 1.440000E+02 20623 1009 9214 2565 2640 6204
 1.480000E+02 22619 588 9137 2885 3162 7435
 1.520000E+02 24245 342 8580 3171 3726 8768
 1.560000E+02 25915 198 8055 3210 4411 10239
 1.600000E+02 27067 103 7009 3347 5053 11658
 1.640000E+02 27818 54 5712 3193 5721 13192
 1.680000E+02 28096 25 4264 2940 6311 14581
 1.720000E+02 28423 9 3186 2559 6858 15820
 1.760000E+02 28580 5 2252 2141 7306 16881
 1.800000E+02 28521 3 1424 1684 7673 17740
 1.840000E+02 28657 2 915 1359 7959 18424
 1.880000E+02 28657 2 567 960 8209 18921
 1.920000E+02 28669 2 342 642 8391 19294
 1.960000E+02 28686 1 194 486 8480 19526
 2.000000E+02 28667 1 106 311 8552 19698

#Simulation ended (eff.: 0.950487, detail below)
	#Events: 612608
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
