"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127484 15 6 2 2
"3" 8 38 127470 29 3 2 4
"4" 12 45 127462 32 4 4 5
"5" 16 59 127451 40 8 4 7
"6" 20 69 127439 46 4 8 11
"7" 24 82 127425 47 12 9 14
"8" 28 113 127396 67 20 9 17
"9" 32 140 127363 83 12 16 29
"10" 36 181 127324 112 10 20 39
"11" 40 224 127280 133 19 24 48
"12" 44 286 127216 170 31 29 56
"13" 48 359 127145 217 35 35 72
"14" 52 455 127041 268 43 48 96
"15" 56 578 126919 340 62 58 118
"16" 60 732 126763 436 79 73 144
"17" 64 898 126594 523 95 98 182
"18" 68 1153 126328 678 117 120 238
"19" 72 1466 126004 880 148 148 290
"20" 76 1851 125625 1107 201 176 367
"21" 80 2316 125144 1382 236 222 476
"22" 84 2913 124533 1742 296 278 597
"23" 88 3660 123753 2183 375 351 751
"24" 92 4695 122703 2825 472 446 952
"25" 96 5927 121415 3558 620 549 1200
"26" 100 7595 119717 4577 791 674 1553
"27" 104 9600 117661 5758 997 860 1985
"28" 108 12141 115039 7316 1224 1085 2516
"29" 112 15246 111894 9076 1633 1360 3177
"30" 116 19132 107878 11308 2088 1707 4029
"31" 120 24028 102931 14085 2653 2153 5137
"32" 124 29728 97085 17347 3157 2727 6497
"33" 128 36390 90242 20843 4021 3403 8123
"34" 132 44259 82219 24923 4956 4272 10108
"35" 136 53178 73080 29124 6121 5323 12610
"36" 140 63038 63108 33320 7374 6642 15702
"37" 144 73236 52775 36769 8871 8214 19382
"38" 148 83535 42358 39463 10188 10146 23738
"39" 152 93364 32417 40635 11643 12347 28739
"40" 156 102428 23409 40543 12855 14757 34273
"41" 160 110016 15926 38487 13780 17328 40421
"42" 164 115954 10135 34780 14178 20162 46834
"43" 168 120182 6075 29879 14241 22848 53214
"44" 172 122961 3504 23944 13902 25613 59502
"45" 176 124736 1962 18210 12697 28152 65677
"46" 180 125813 1104 13100 11040 30482 71191
"47" 184 126423 673 8992 9192 32407 75832
"48" 188 126788 420 5929 7303 34042 79514
"49" 192 127029 282 3755 5571 35358 82345
"50" 196 127155 213 2286 4061 36332 84476
"51" 200 127250 167 1372 2831 37010 86037
