"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 24 127490 14 4 1 5
"3" 8 28 127481 18 3 1 6
"4" 12 36 127473 25 2 1 8
"5" 16 45 127464 28 4 2 11
"6" 20 58 127452 36 7 3 12
"7" 24 68 127440 43 7 4 14
"8" 28 95 127414 63 9 5 18
"9" 32 121 127388 77 14 6 24
"10" 36 149 127356 92 22 6 29
"11" 40 192 127311 120 21 8 43
"12" 44 256 127249 164 24 12 56
"13" 48 314 127189 195 38 18 63
"14" 52 408 127090 258 42 27 81
"15" 56 533 126963 337 49 38 109
"16" 60 678 126809 423 64 49 142
"17" 64 857 126636 523 92 71 171
"18" 68 1084 126396 664 107 89 224
"19" 72 1391 126087 854 135 116 286
"20" 76 1784 125681 1080 176 152 376
"21" 80 2282 125180 1372 227 200 483
"22" 84 2903 124542 1756 302 250 595
"23" 88 3638 123790 2209 380 314 735
"24" 92 4600 122782 2790 487 390 933
"25" 96 5876 121482 3556 650 519 1151
"26" 100 7529 119794 4594 816 658 1461
"27" 104 9484 117761 5758 1002 845 1879
"28" 108 11990 115195 7211 1284 1071 2424
"29" 112 15039 112042 9013 1566 1366 3094
"30" 116 18857 108140 11209 2062 1709 3877
"31" 120 23692 103239 13972 2602 2170 4948
"32" 124 29556 97217 17314 3234 2713 6295
"33" 128 36162 90445 20821 4012 3392 7937
"34" 132 44070 82376 24874 4823 4293 10080
"35" 136 53006 73334 29069 6044 5337 12556
"36" 140 62532 63601 32977 7266 6623 15666
"37" 144 72751 53222 36534 8751 8142 19324
"38" 148 83025 42892 39290 10034 9961 23740
"39" 152 92830 32990 40744 11382 12012 28692
"40" 156 101944 23932 40649 12648 14439 34208
"41" 160 109479 16444 38507 13608 17038 40326
"42" 164 115533 10471 34941 14086 19741 46765
"43" 168 119787 6404 29836 14241 22544 53166
"44" 172 122884 3619 24261 13776 25234 59613
"45" 176 124648 2034 18606 12566 27870 65606
"46" 180 125672 1179 13391 11216 30108 70957
"47" 184 126319 719 9251 9318 32096 75654
"48" 188 126711 446 6050 7418 33727 79516
"49" 192 126978 306 3863 5704 34988 82423
"50" 196 127180 216 2425 4170 35934 84651
"51" 200 127234 170 1462 2891 36570 86311
