# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 3 7000 3 0 0 0
 8.000000E+00 3 7000 3 0 0 0
 1.200000E+01 7 6999 6 0 0 1
 1.600000E+01 7 6995 4 2 0 1
 2.000000E+01 9 6990 6 1 0 2
 2.400000E+01 15 6988 13 0 0 2
 2.800000E+01 19 6986 14 3 0 2
 3.200000E+01 29 6983 23 4 0 2
 3.600000E+01 33 6975 23 6 0 4
 4.000000E+01 46 6962 34 5 0 7
 4.400000E+01 59 6953 42 7 2 8
 4.800000E+01 75 6941 56 4 4 11
 5.200000E+01 105 6929 78 8 5 14
 5.600000E+01 150 6909 113 13 6 18
 6.000000E+01 153 6884 109 10 7 27
 6.400000E+01 232 6853 171 16 10 35
 6.800000E+01 300 6814 214 30 13 43
 7.200000E+01 364 6725 251 36 17 60
 7.600000E+01 488 6631 350 40 23 75
 8.000000E+01 615 6494 436 46 32 101
 8.400000E+01 742 6381 523 57 42 120
 8.800000E+01 965 6256 685 83 55 142
 9.200000E+01 1201 6076 847 96 69 189
 9.600000E+01 1502 5857 1058 119 89 236
 1.000000E+02 1890 5563 1336 134 123 297
 1.040000E+02 2324 5285 1613 194 154 363
 1.080000E+02 2941 4834 2019 258 206 458
 1.120000E+02 3684 4312 2548 289 252 595
 1.160000E+02 4454 3771 3009 394 305 746
 1.200000E+02 5445 3107 3659 467 376 943
 1.240000E+02 6457 2458 4276 555 474 1152
 1.280000E+02 7693 1806 4901 721 611 1460
 1.320000E+02 8951 1254 5563 820 758 1810
 1.360000E+02 9823 829 5739 942 933 2209
 1.400000E+02 11154 498 6228 1101 1151 2674
 1.440000E+02 12090 282 6194 1308 1367 3221
 1.480000E+02 12564 163 5689 1429 1636 3810
 1.520000E+02 13230 75 5425 1449 1890 4466
 1.560000E+02 13542 40 4771 1493 2155 5123
 1.600000E+02 13622 22 3934 1485 2452 5751
 1.640000E+02 13387 12 3024 1277 2733 6353
 1.680000E+02 13334 8 2268 1188 2989 6889
 1.720000E+02 13007 4 1503 956 3189 7359
 1.760000E+02 12912 2 1002 780 3356 7774
 1.800000E+02 12895 1 685 640 3482 8088
 1.840000E+02 12789 0 401 463 3597 8328
 1.880000E+02 12735 0 241 320 3659 8515
 1.920000E+02 12702 0 164 209 3706 8623
 1.960000E+02 12680 0 86 160 3744 8690
 2.000000E+02 12657 0 52 104 3760 8741

#Simulation ended (eff.: 0.961942, detail below)
	#Events: 469018
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
