"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 29 127479 19 5 1 4
"3" 8 42 127471 31 1 3 7
"4" 12 48 127461 33 4 3 8
"5" 16 69 127441 46 8 5 10
"6" 20 86 127422 59 7 6 14
"7" 24 103 127401 65 12 6 20
"8" 28 139 127366 85 22 7 25
"9" 32 194 127307 124 22 13 35
"10" 36 248 127254 162 26 18 42
"11" 40 319 127185 203 36 28 52
"12" 44 401 127097 246 40 35 80
"13" 48 518 126981 314 54 45 105
"14" 52 668 126825 406 81 58 123
"15" 56 864 126615 533 88 76 167
"16" 60 1096 126386 672 120 93 211
"17" 64 1414 126064 855 157 115 287
"18" 68 1796 125657 1099 168 150 379
"19" 72 2297 125159 1416 229 185 467
"20" 76 2896 124545 1786 299 232 579
"21" 80 3666 123754 2255 397 304 710
"22" 84 4601 122802 2800 513 391 897
"23" 88 5914 121438 3608 652 491 1163
"24" 92 7521 119801 4610 799 622 1490
"25" 96 9519 117737 5804 1026 807 1882
"26" 100 12118 115085 7368 1316 1033 2401
"27" 104 15324 111811 9322 1588 1330 3084
"28" 108 19045 107980 11445 1991 1689 3920
"29" 112 23773 103165 14128 2525 2141 4979
"30" 116 29362 97391 17181 3185 2709 6287
"31" 120 35961 90672 20686 3997 3377 7901
"32" 124 43968 82556 24738 5014 4220 9996
"33" 128 52731 73516 28805 6062 5305 12559
"34" 132 62356 63844 32849 7158 6635 15714
"35" 136 72445 53551 36403 8575 8228 19239
"36" 140 82606 43262 39114 9893 10083 23516
"37" 144 92438 33445 40564 11395 12129 28350
"38" 148 101496 24346 40417 12731 14465 33883
"39" 152 109265 16661 38572 13589 17086 40018
"40" 156 115435 10619 35190 14083 19754 46408
"41" 160 119927 6331 30377 14099 22501 52950
"42" 164 122834 3621 24768 13498 25226 59342
"43" 168 124650 2053 18925 12698 27765 65262
"44" 172 125701 1168 13731 11070 30151 70749
"45" 176 126371 690 9469 9303 32192 75407
"46" 180 126770 434 6235 7510 33837 79188
"47" 184 127015 284 3966 5669 35160 82220
"48" 188 127181 204 2432 4241 36086 84422
"49" 192 127262 163 1443 3008 36765 86046
"50" 196 127312 140 831 2017 37237 87227
"51" 200 127351 122 491 1333 37572 87955
