"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 16 12744 6 5 1 4
"3" 8 23 12737 12 5 1 5
"4" 12 35 12724 23 6 1 5
"5" 16 39 12717 24 6 2 7
"6" 20 49 12710 32 3 3 11
"7" 24 55 12703 34 3 4 14
"8" 28 72 12687 42 6 7 17
"9" 32 84 12676 44 12 10 18
"10" 36 95 12664 50 10 13 22
"11" 40 105 12654 48 16 15 26
"12" 44 118 12641 46 19 17 36
"13" 48 138 12619 58 15 18 47
"14" 52 157 12603 66 15 21 55
"15" 56 169 12588 62 20 23 64
"16" 60 185 12569 61 25 27 72
"17" 64 215 12545 69 28 35 83
"18" 68 244 12514 81 24 40 99
"19" 72 259 12497 80 24 45 110
"20" 76 285 12471 84 24 48 129
"21" 80 309 12449 87 27 50 145
"22" 84 330 12428 90 31 52 157
"23" 88 345 12411 83 33 61 168
"24" 92 373 12385 81 39 71 182
"25" 96 386 12372 78 30 78 200
"26" 100 414 12342 85 22 84 223
"27" 104 428 12327 75 26 92 235
"28" 108 448 12309 71 27 99 251
"29" 112 475 12284 77 31 105 262
"30" 116 495 12263 78 31 113 273
"31" 120 515 12244 79 27 120 289
"32" 124 539 12220 78 33 127 301
"33" 128 555 12202 71 38 132 314
"34" 132 577 12179 73 38 137 329
"35" 136 597 12158 73 30 147 347
"36" 140 618 12140 70 37 151 360
"37" 144 639 12116 71 31 158 379
"38" 148 663 12094 78 26 166 393
"39" 152 675 12080 70 28 173 404
"40" 156 692 12066 68 31 182 411
"41" 160 704 12055 61 27 191 425
"42" 164 718 12041 48 31 197 442
"43" 168 735 12024 48 31 202 454
"44" 172 741 12017 43 26 204 468
"45" 176 759 11999 47 24 210 478
"46" 180 768 11988 50 18 213 487
"47" 184 784 11975 53 20 216 495
"48" 188 790 11965 45 20 217 508
"49" 192 806 11952 51 14 224 517
"50" 196 812 11946 46 19 226 521
"51" 200 815 11942 32 19 231 533
