# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 21 99984 11 4 3 3
 8.000000E+00 24 99978 14 2 3 5
 1.200000E+01 25 99970 13 3 3 6
 1.600000E+01 29 99965 15 4 3 7
 2.000000E+01 43 99952 24 3 5 11
 2.400000E+01 60 99932 33 9 6 12
 2.800000E+01 68 99918 33 9 10 16
 3.200000E+01 82 99906 42 9 13 18
 3.600000E+01 114 99872 61 14 15 24
 4.000000E+01 140 99832 74 14 18 34
 4.400000E+01 170 99801 87 22 22 39
 4.800000E+01 202 99751 105 18 28 51
 5.200000E+01 268 99698 141 28 35 64
 5.600000E+01 315 99618 163 31 43 78
 6.000000E+01 429 99508 248 40 50 91
 6.400000E+01 505 99421 279 52 61 113
 6.800000E+01 649 99268 352 84 72 141
 7.200000E+01 840 99061 473 106 88 173
 7.600000E+01 1062 98780 596 130 102 234
 8.000000E+01 1421 98368 824 168 127 302
 8.400000E+01 1805 97911 1083 177 166 379
 8.800000E+01 2216 97394 1285 233 206 492
 9.200000E+01 2839 96727 1636 321 266 616
 9.600000E+01 3515 95883 1977 433 345 760
 1.000000E+02 4555 94737 2559 539 458 999
 1.040000E+02 5745 93344 3222 661 586 1276
 1.080000E+02 7206 91722 3978 856 731 1641
 1.120000E+02 9112 89544 4994 1117 920 2081
 1.160000E+02 11362 86804 6249 1311 1168 2634
 1.200000E+02 14063 83623 7644 1672 1469 3278
 1.240000E+02 17522 79664 9505 2044 1830 4143
 1.280000E+02 21343 74806 11351 2522 2300 5170
 1.320000E+02 25979 69129 13491 3141 2891 6456
 1.360000E+02 31162 62478 15743 3808 3553 8058
 1.400000E+02 37012 54864 17903 4668 4384 10057
 1.440000E+02 43076 46601 19798 5518 5394 12366
 1.480000E+02 48973 37911 21042 6241 6610 15080
 1.520000E+02 54601 29374 21456 7091 7915 18139
 1.560000E+02 59775 21392 21121 7760 9344 21550
 1.600000E+02 64265 14446 19729 8438 10855 25243
 1.640000E+02 68279 9017 17967 8596 12536 29180
 1.680000E+02 70926 5331 15077 8440 14214 33195
 1.720000E+02 72878 3044 11924 8077 15886 36991
 1.760000E+02 74343 1698 9008 7469 17406 40460
 1.800000E+02 75349 986 6376 6604 18730 43639
 1.840000E+02 75989 569 4336 5405 19919 46329
 1.880000E+02 76440 346 2872 4168 20882 48518
 1.920000E+02 76723 229 1789 3080 21603 50251
 1.960000E+02 76979 176 1096 2318 22098 51467
 2.000000E+02 77074 147 608 1605 22476 52385

#Simulation ended (eff.: 0.948005, detail below)
	#Events: 1414753
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
