# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 21 99982 12 6 0 3
 8.000000E+00 24 99973 17 3 0 4
 1.200000E+01 16 99968 9 2 0 5
 1.600000E+01 35 99960 25 4 0 6
 2.000000E+01 54 99942 40 4 0 10
 2.400000E+01 56 99937 35 6 2 13
 2.800000E+01 79 99913 48 12 3 16
 3.200000E+01 98 99898 60 9 8 21
 3.600000E+01 128 99878 76 14 10 28
 4.000000E+01 138 99844 77 15 11 35
 4.400000E+01 179 99794 101 19 15 44
 4.800000E+01 228 99755 133 24 20 51
 5.200000E+01 288 99685 161 24 25 78
 5.600000E+01 377 99611 218 40 30 89
 6.000000E+01 455 99510 255 51 40 109
 6.400000E+01 594 99330 332 77 53 132
 6.800000E+01 753 99118 418 92 70 173
 7.200000E+01 968 98881 560 108 94 206
 7.600000E+01 1241 98563 708 150 112 271
 8.000000E+01 1596 98167 929 185 142 340
 8.400000E+01 2026 97660 1165 244 182 435
 8.800000E+01 2565 97011 1498 276 229 562
 9.200000E+01 3232 96225 1843 390 300 699
 9.600000E+01 4074 95220 2281 512 388 893
 1.000000E+02 5232 93931 2964 608 511 1149
 1.040000E+02 6573 92331 3711 738 642 1482
 1.080000E+02 8245 90413 4607 978 782 1878
 1.120000E+02 10402 87972 5810 1212 1008 2372
 1.160000E+02 12781 85122 7036 1463 1279 3003
 1.200000E+02 15936 81472 8648 1922 1627 3739
 1.240000E+02 19772 76997 10610 2402 2064 4696
 1.280000E+02 24169 71574 12765 2930 2599 5875
 1.320000E+02 29065 65298 14919 3578 3259 7309
 1.360000E+02 34345 58181 16885 4313 4040 9107
 1.400000E+02 40265 50199 18934 5095 4941 11295
 1.440000E+02 46302 41641 20456 5993 6079 13774
 1.480000E+02 52059 32949 21153 6740 7393 16773
 1.520000E+02 57827 24572 21502 7470 8793 20062
 1.560000E+02 62535 17243 20499 8163 10271 23602
 1.600000E+02 66661 11282 18922 8354 11913 27472
 1.640000E+02 69715 6949 16277 8490 13624 31324
 1.680000E+02 72036 4083 13457 8117 15328 35134
 1.720000E+02 73515 2349 10263 7681 16850 38721
 1.760000E+02 74679 1341 7412 6913 18262 42092
 1.800000E+02 75431 789 5168 5793 19505 44965
 1.840000E+02 76008 475 3399 4719 20493 47397
 1.880000E+02 76464 318 2238 3651 21296 49279
 1.920000E+02 76645 231 1360 2681 21918 50686
 1.960000E+02 76840 177 850 1916 22363 51711
 2.000000E+02 76936 147 488 1304 22704 52440

#Simulation ended (eff.: 0.947967, detail below)
	#Events: 1415934
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
