"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 31 127479 21 7 2 1
"3" 8 40 127470 30 2 4 4
"4" 12 44 127463 30 3 5 6
"5" 16 53 127454 35 3 6 9
"6" 20 66 127441 45 3 6 12
"7" 24 86 127422 52 13 7 14
"8" 28 113 127391 71 11 10 21
"9" 32 150 127356 99 14 14 23
"10" 36 188 127316 119 21 17 31
"11" 40 254 127251 164 27 22 41
"12" 44 326 127176 212 28 32 54
"13" 48 412 127084 255 51 43 63
"14" 52 529 126966 330 59 53 87
"15" 56 674 126817 411 69 65 129
"16" 60 886 126605 548 94 82 162
"17" 64 1103 126382 676 116 100 211
"18" 68 1373 126106 835 134 127 277
"19" 72 1758 125710 1063 198 154 343
"20" 76 2254 125190 1366 229 197 462
"21" 80 2857 124587 1749 279 251 578
"22" 84 3559 123837 2184 329 312 734
"23" 88 4467 122908 2697 458 391 921
"24" 92 5693 121681 3390 634 502 1167
"25" 96 7193 120130 4320 757 619 1497
"26" 100 9136 118131 5529 940 777 1890
"27" 104 11489 115726 6916 1205 970 2398
"28" 108 14392 112754 8621 1511 1230 3030
"29" 112 18009 109063 10678 1946 1563 3822
"30" 116 22564 104428 13298 2456 1997 4813
"31" 120 27997 98816 16326 3027 2565 6079
"32" 124 34330 92288 19703 3735 3179 7713
"33" 128 42024 84501 23704 4762 4007 9551
"34" 132 50764 75581 28008 5730 5038 11988
"35" 136 60178 66007 32065 6984 6260 14869
"36" 140 70350 55748 35888 8327 7773 18362
"37" 144 80422 45457 38807 9576 9593 22446
"38" 148 90402 35463 40427 11078 11620 27277
"39" 152 99567 26199 40434 12563 13902 32668
"40" 156 107856 18021 39245 13676 16355 38580
"41" 160 114477 11478 36184 14225 19163 44905
"42" 164 119319 6869 31546 14508 21977 51288
"43" 168 122504 3920 25918 14004 24780 57802
"44" 172 124461 2126 20068 12900 27439 64054
"45" 176 125589 1206 14589 11704 29868 69428
"46" 180 126367 677 10113 9886 32021 74347
"47" 184 126740 428 6606 7985 33772 78377
"48" 188 126992 303 4226 5983 35164 81619
"49" 192 127172 220 2588 4417 36192 83975
"50" 196 127260 166 1526 3111 36897 85726
"51" 200 127308 140 852 2144 37405 86907
