"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127482 17 5 1 4
"3" 8 42 127468 30 6 1 5
"4" 12 56 127452 41 6 2 7
"5" 16 70 127438 49 7 4 10
"6" 20 87 127420 56 12 5 14
"7" 24 125 127382 77 13 10 25
"8" 28 149 127356 94 14 12 29
"9" 32 200 127306 129 19 15 37
"10" 36 265 127236 168 31 18 48
"11" 40 348 127154 218 50 22 58
"12" 44 464 127036 297 52 31 84
"13" 48 606 126887 386 65 41 114
"14" 52 789 126703 505 86 53 145
"15" 56 1004 126485 634 106 73 191
"16" 60 1257 126229 769 153 101 234
"17" 64 1620 125837 1006 159 140 315
"18" 68 2061 125388 1274 221 175 391
"19" 72 2692 124752 1678 279 223 512
"20" 76 3404 124030 2114 342 286 662
"21" 80 4312 123083 2646 466 360 840
"22" 84 5484 121877 3369 550 480 1085
"23" 88 6903 120430 4172 739 607 1385
"24" 92 8819 118470 5340 907 780 1792
"25" 96 11136 116087 6761 1094 1012 2269
"26" 100 13981 113181 8396 1475 1267 2843
"27" 104 17495 109601 10434 1899 1586 3576
"28" 108 21838 105124 12927 2366 1996 4549
"29" 112 27183 99681 15891 3056 2512 5724
"30" 116 33518 93178 19292 3726 3201 7299
"31" 120 41026 85512 23334 4539 3943 9210
"32" 124 49495 76912 27359 5617 4957 11562
"33" 128 58869 67334 31503 6845 6120 14401
"34" 132 68885 57208 35335 8062 7595 17893
"35" 136 79164 46814 38464 9494 9316 21890
"36" 140 89231 36608 40425 10885 11374 26547
"37" 144 98767 27102 40912 12265 13685 31905
"38" 148 106842 18991 39576 13253 16197 37816
"39" 152 113547 12413 36635 13991 18841 44080
"40" 156 118477 7631 32058 14218 21639 50562
"41" 160 122025 4383 26688 13970 24352 57015
"42" 164 124100 2478 20776 13022 27076 63226
"43" 168 125410 1384 15245 11883 29412 68870
"44" 172 126229 790 10746 10218 31519 73746
"45" 176 126663 507 7174 8371 33265 77853
"46" 180 126938 346 4530 6559 34697 81152
"47" 184 127091 259 2773 4834 35747 83737
"48" 188 127199 209 1664 3422 36506 85607
"49" 192 127275 172 992 2329 37033 86921
"50" 196 127312 156 562 1556 37419 87775
"51" 200 127344 136 329 1019 37683 88313
