"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 19 127489 10 2 2 5
"3" 8 25 127485 14 1 4 6
"4" 12 29 127480 16 2 4 7
"5" 16 42 127468 27 3 4 8
"6" 20 54 127453 33 4 6 11
"7" 24 80 127428 48 11 9 12
"8" 28 100 127407 58 16 9 17
"9" 32 130 127377 78 17 14 21
"10" 36 166 127341 106 17 15 28
"11" 40 213 127289 131 23 18 41
"12" 44 268 127240 164 23 27 54
"13" 48 348 127154 213 33 33 69
"14" 52 451 127050 274 43 43 91
"15" 56 552 126944 329 51 56 116
"16" 60 708 126780 415 78 68 147
"17" 64 897 126600 537 77 88 195
"18" 68 1100 126387 642 120 104 234
"19" 72 1403 126079 828 169 128 278
"20" 76 1789 125678 1068 194 152 375
"21" 80 2317 125146 1412 238 194 473
"22" 84 2893 124542 1736 318 251 588
"23" 88 3718 123679 2253 396 312 757
"24" 92 4757 122650 2916 479 391 971
"25" 96 6041 121305 3716 592 505 1228
"26" 100 7707 119614 4707 809 635 1556
"27" 104 9821 117429 5970 1032 841 1978
"28" 108 12306 114879 7411 1322 1072 2501
"29" 112 15505 111610 9311 1642 1353 3199
"30" 116 19471 107536 11625 2100 1683 4063
"31" 120 24252 102644 14335 2613 2132 5172
"32" 124 30165 96640 17663 3284 2695 6523
"33" 128 36869 89727 21210 3986 3424 8249
"34" 132 44824 81655 25273 4997 4277 10277
"35" 136 53766 72532 29387 6115 5410 12854
"36" 140 63362 62686 33372 7374 6684 15932
"37" 144 73326 52619 36579 8875 8331 19541
"38" 148 83543 42315 39022 10325 10262 23934
"39" 152 93476 32327 40551 11549 12393 28983
"40" 156 102510 23364 40454 12739 14743 34574
"41" 160 110149 15795 38365 13847 17353 40584
"42" 164 115986 10046 34740 14234 20085 46927
"43" 168 120271 5954 29843 14247 22797 53384
"44" 172 123082 3373 24061 13778 25567 59676
"45" 176 124809 1879 18282 12564 28195 65768
"46" 180 125855 1089 13183 11015 30519 71138
"47" 184 126436 676 9013 9174 32495 75754
"48" 188 126771 434 5840 7420 34065 79446
"49" 192 127060 287 3708 5626 35344 82382
"50" 196 127171 204 2220 4143 36263 84545
"51" 200 127253 164 1311 2839 36973 86130
