"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 14 12746 4 5 0 5
"3" 8 18 12742 8 3 0 7
"4" 12 24 12735 13 1 0 10
"5" 16 25 12735 14 1 0 10
"6" 20 27 12733 15 2 0 10
"7" 24 25 12732 11 1 0 13
"8" 28 31 12728 15 2 1 13
"9" 32 35 12725 14 4 2 15
"10" 36 43 12717 17 6 4 16
"11" 40 45 12715 16 5 5 19
"12" 44 54 12706 21 7 7 19
"13" 48 63 12697 23 9 9 22
"14" 52 66 12692 25 6 9 26
"15" 56 75 12684 29 7 11 28
"16" 60 80 12679 27 7 11 35
"17" 64 94 12664 32 12 12 38
"18" 68 106 12652 35 11 14 46
"19" 72 117 12641 39 13 16 49
"20" 76 127 12630 37 19 18 53
"21" 80 142 12618 38 19 24 61
"22" 84 155 12604 44 16 27 68
"23" 88 170 12589 51 17 29 73
"24" 92 179 12580 46 18 33 82
"25" 96 190 12569 46 19 38 87
"26" 100 210 12550 53 17 40 100
"27" 104 224 12533 51 20 46 107
"28" 108 242 12514 60 19 46 117
"29" 112 256 12503 61 18 48 129
"30" 116 270 12487 58 24 52 136
"31" 120 278 12477 50 21 63 144
"32" 124 295 12460 52 23 67 153
"33" 128 309 12450 50 21 71 167
"34" 132 321 12437 48 24 74 175
"35" 136 327 12431 40 23 79 185
"36" 140 350 12410 49 23 86 192
"37" 144 366 12392 49 25 89 203
"38" 148 373 12387 46 22 91 214
"39" 152 381 12378 45 13 98 225
"40" 156 384 12374 36 14 101 233
"41" 160 392 12367 29 19 103 241
"42" 164 403 12357 28 21 106 248
"43" 168 412 12346 29 17 113 253
"44" 172 425 12333 38 13 116 258
"45" 176 431 12327 37 11 119 264
"46" 180 438 12321 34 11 120 273
"47" 184 451 12308 37 12 121 281
"48" 188 458 12301 30 16 125 287
"49" 192 472 12285 33 20 128 291
"50" 196 484 12274 39 15 130 300
"51" 200 491 12267 39 11 133 308
