"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 31 127476 21 7 0 3
"3" 8 45 127463 33 5 1 6
"4" 12 59 127451 45 4 2 8
"5" 16 72 127438 50 9 4 9
"6" 20 92 127415 62 8 5 17
"7" 24 121 127387 74 15 9 23
"8" 28 160 127345 99 16 11 34
"9" 32 201 127304 124 21 15 41
"10" 36 248 127252 148 30 21 49
"11" 40 310 127193 188 31 27 64
"12" 44 396 127095 238 40 38 80
"13" 48 507 126989 298 58 45 106
"14" 52 653 126836 391 75 54 133
"15" 56 842 126641 524 81 64 173
"16" 60 1045 126435 632 108 87 218
"17" 64 1316 126150 793 129 110 284
"18" 68 1638 125823 985 158 139 356
"19" 72 2103 125351 1263 225 180 435
"20" 76 2658 124773 1608 259 245 546
"21" 80 3365 124081 2033 345 314 673
"22" 84 4224 123189 2530 434 399 861
"23" 88 5310 122076 3158 543 498 1111
"24" 92 6703 120636 4020 662 609 1412
"25" 96 8430 118858 5110 830 766 1724
"26" 100 10554 116685 6292 1102 945 2215
"27" 104 13313 113837 7913 1396 1197 2807
"28" 108 16718 110366 9927 1758 1504 3529
"29" 112 20878 106107 12301 2256 1915 4406
"30" 116 26008 100840 15235 2810 2419 5544
"31" 120 32141 94604 18597 3580 2997 6967
"32" 124 39499 87070 22491 4412 3769 8827
"33" 128 47866 78606 26709 5389 4734 11034
"34" 132 56900 69292 30632 6593 5898 13777
"35" 136 67084 59015 34871 7786 7304 17123
"36" 140 77363 48584 38158 9136 9042 21027
"37" 144 87538 38347 40259 10730 10966 25583
"38" 148 96970 28836 40752 12288 13175 30755
"39" 152 105342 20460 39913 13236 15679 36514
"40" 156 112552 13428 37506 13944 18356 42746
"41" 160 117730 8407 33073 14343 21068 49246
"42" 164 121465 4899 27678 14144 23906 55737
"43" 168 123862 2678 21925 13438 26596 61903
"44" 172 125292 1480 16311 11977 29196 67808
"45" 176 126093 881 11479 10398 31319 72897
"46" 180 126586 544 7675 8471 33174 77266
"47" 184 126919 356 4909 6652 34600 80758
"48" 188 127102 247 3087 4927 35714 83374
"49" 192 127207 187 1802 3547 36578 85280
"50" 196 127292 154 1088 2487 37127 86590
"51" 200 127331 135 610 1594 37568 87559
