# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 7 15798 6 1 0 0
 8.000000E+00 12 15796 10 1 0 1
 1.200000E+01 8 15795 6 1 0 1
 1.600000E+01 11 15790 8 1 0 2
 2.000000E+01 21 15787 14 3 1 3
 2.400000E+01 23 15784 14 1 3 5
 2.800000E+01 32 15783 22 1 4 5
 3.200000E+01 48 15771 30 7 4 7
 3.600000E+01 57 15759 35 2 4 16
 4.000000E+01 69 15745 40 9 4 16
 4.400000E+01 92 15726 54 9 6 23
 4.800000E+01 119 15692 68 15 6 30
 5.200000E+01 129 15657 75 10 7 37
 5.600000E+01 171 15635 105 12 13 41
 6.000000E+01 206 15605 124 19 15 48
 6.400000E+01 272 15546 158 31 22 61
 6.800000E+01 348 15463 208 35 29 76
 7.200000E+01 459 15372 280 43 43 93
 7.600000E+01 521 15280 309 44 50 118
 8.000000E+01 728 15118 438 71 70 149
 8.400000E+01 928 14926 566 101 85 176
 8.800000E+01 1182 14669 739 112 102 229
 9.200000E+01 1413 14357 868 123 130 292
 9.600000E+01 1846 13991 1154 170 160 362
 1.000000E+02 2296 13515 1394 247 202 453
 1.040000E+02 2873 12921 1728 305 270 570
 1.080000E+02 3660 12282 2229 371 344 716
 1.120000E+02 4485 11438 2688 470 440 887
 1.160000E+02 5478 10460 3277 533 535 1133
 1.200000E+02 6914 9334 4084 741 661 1428
 1.240000E+02 8487 7955 4969 895 828 1795
 1.280000E+02 10241 6579 5853 1133 1054 2201
 1.320000E+02 12121 5113 6683 1390 1295 2753
 1.360000E+02 14318 3704 7564 1745 1607 3402
 1.400000E+02 16752 2507 8471 2071 1951 4259
 1.440000E+02 18871 1581 8889 2374 2361 5247
 1.480000E+02 21101 907 9160 2668 2847 6426
 1.520000E+02 23055 498 9132 2802 3398 7723
 1.560000E+02 24699 271 8541 3120 3983 9055
 1.600000E+02 26234 147 7828 3266 4626 10514
 1.640000E+02 27122 76 6633 3237 5269 11983
 1.680000E+02 27892 32 5430 3203 5864 13395
 1.720000E+02 28276 14 4154 2855 6496 14771
 1.760000E+02 28651 7 3117 2524 7035 15975
 1.800000E+02 28611 5 2086 2034 7481 17010
 1.840000E+02 28778 3 1433 1693 7831 17821
 1.880000E+02 28692 3 838 1241 8134 18479
 1.920000E+02 28756 2 528 950 8321 18957
 1.960000E+02 28779 2 339 672 8472 19296
 2.000000E+02 28720 1 168 425 8583 19544

#Simulation ended (eff.: 0.950726, detail below)
	#Events: 611811
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
