# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 16 99986 7 4 3 2
 8.000000E+00 18 99984 10 0 3 5
 1.200000E+01 16 99982 7 1 3 5
 1.600000E+01 26 99979 13 4 3 6
 2.000000E+01 45 99965 28 5 4 8
 2.400000E+01 51 99958 30 3 5 13
 2.800000E+01 62 99942 37 4 6 15
 3.200000E+01 80 99930 43 9 11 17
 3.600000E+01 100 99899 49 12 13 26
 4.000000E+01 133 99867 73 15 14 31
 4.400000E+01 158 99833 85 13 18 42
 4.800000E+01 204 99795 109 25 19 51
 5.200000E+01 252 99739 141 22 25 64
 5.600000E+01 320 99675 185 26 30 79
 6.000000E+01 412 99585 237 42 38 95
 6.400000E+01 499 99465 278 59 49 113
 6.800000E+01 672 99314 390 74 61 147
 7.200000E+01 813 99142 452 98 81 182
 7.600000E+01 1056 98903 597 133 101 225
 8.000000E+01 1353 98572 761 183 134 275
 8.400000E+01 1694 98151 954 211 167 362
 8.800000E+01 2303 97599 1363 252 221 467
 9.200000E+01 2840 96927 1659 322 273 586
 9.600000E+01 3558 96017 2034 420 348 756
 1.000000E+02 4527 94884 2550 543 452 982
 1.040000E+02 5779 93465 3312 655 553 1259
 1.080000E+02 7219 91746 4075 862 688 1594
 1.120000E+02 9139 89565 5160 1049 880 2050
 1.160000E+02 11443 86995 6497 1268 1125 2553
 1.200000E+02 14194 83718 7906 1659 1403 3226
 1.240000E+02 17699 79641 9776 2053 1773 4097
 1.280000E+02 21611 74888 11522 2687 2218 5184
 1.320000E+02 26038 69066 13569 3158 2812 6499
 1.360000E+02 31441 62307 15890 3990 3471 8090
 1.400000E+02 37301 54559 18196 4758 4287 10060
 1.440000E+02 43173 46208 19830 5710 5265 12368
 1.480000E+02 49292 37454 21297 6436 6482 15077
 1.520000E+02 54854 28840 21447 7313 7841 18253
 1.560000E+02 60175 20884 21237 7870 9356 21712
 1.600000E+02 64696 14015 19889 8386 10924 25497
 1.640000E+02 68051 8899 17435 8573 12627 29416
 1.680000E+02 70830 5373 14632 8467 14314 33417
 1.720000E+02 72849 3058 11667 8005 15951 37226
 1.760000E+02 74276 1748 8781 7267 17475 40753
 1.800000E+02 75257 978 6273 6328 18766 43890
 1.840000E+02 75938 597 4268 5174 19926 46570
 1.880000E+02 76393 405 2741 4093 20799 48760
 1.920000E+02 76612 270 1730 3043 21459 50380
 1.960000E+02 76793 195 1110 2107 22004 51572
 2.000000E+02 76931 160 663 1528 22377 52363

#Simulation ended (eff.: 0.947985, detail below)
	#Events: 1413757
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
