# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 470 0 0 0 0
 4.000000E+00 1 470 0 1 0 0
 8.000000E+00 1 469 1 0 0 0
 1.200000E+01 1 469 1 0 0 0
 1.600000E+01 4 469 3 1 0 0
 2.000000E+01 2 469 1 1 0 0
 2.400000E+01 4 468 3 1 0 0
 2.800000E+01 6 467 3 2 0 1
 3.200000E+01 8 467 4 2 0 2
 3.600000E+01 13 462 8 2 0 3
 4.000000E+01 11 458 4 3 1 3
 4.400000E+01 9 456 3 2 1 3
 4.800000E+01 15 453 7 2 2 4
 5.200000E+01 11 450 4 1 2 4
 5.600000E+01 13 449 4 3 2 4
 6.000000E+01 20 448 9 2 2 7
 6.400000E+01 16 447 6 0 2 8
 6.800000E+01 21 444 9 1 2 9
 7.200000E+01 19 444 5 3 2 9
 7.600000E+01 23 441 6 3 2 12
 8.000000E+01 24 441 4 3 3 14
 8.400000E+01 27 441 7 1 4 15
 8.800000E+01 29 441 7 3 4 15
 9.200000E+01 28 441 7 1 4 16
 9.600000E+01 35 440 12 2 4 17
 1.000000E+02 33 440 7 1 4 21
 1.040000E+02 34 440 6 3 4 21
 1.080000E+02 34 438 3 4 6 21
 1.120000E+02 34 437 5 2 6 21
 1.160000E+02 36 437 5 2 7 22
 1.200000E+02 40 436 8 2 8 22
 1.240000E+02 37 435 5 2 8 22
 1.280000E+02 40 432 5 3 8 24
 1.320000E+02 37 431 3 2 8 24
 1.360000E+02 37 429 2 2 9 24
 1.400000E+02 41 428 5 2 9 25
 1.440000E+02 42 427 4 3 9 26
 1.480000E+02 43 424 6 2 9 26
 1.520000E+02 42 424 2 4 10 26
 1.560000E+02 43 424 3 3 10 27
 1.600000E+02 45 422 2 4 10 29
 1.640000E+02 49 418 9 0 10 30
 1.680000E+02 47 418 5 2 10 30
 1.720000E+02 50 418 5 3 11 31
 1.760000E+02 43 418 1 0 11 31
 1.800000E+02 51 418 6 3 11 31
 1.840000E+02 52 416 5 3 12 32
 1.880000E+02 51 415 5 2 12 32
 1.920000E+02 49 413 4 0 12 33
 1.960000E+02 47 413 1 1 12 33
 2.000000E+02 47 412 0 2 12 33

#Simulation ended (eff.: 0.742337, detail below)
	#Events: 1671
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
