"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 27 127483 17 4 1 5
"3" 8 36 127473 25 4 1 6
"4" 12 38 127470 27 0 2 9
"5" 16 53 127456 32 8 3 10
"6" 20 73 127434 42 11 4 16
"7" 24 104 127404 67 8 7 22
"8" 28 124 127380 78 10 10 26
"9" 32 157 127348 99 12 12 34
"10" 36 184 127323 108 12 16 48
"11" 40 214 127293 115 24 19 56
"12" 44 251 127253 132 28 25 66
"13" 48 328 127179 185 34 29 80
"14" 52 421 127081 249 44 35 93
"15" 56 504 126998 304 44 40 116
"16" 60 611 126883 351 67 49 144
"17" 64 793 126694 452 97 63 181
"18" 68 1002 126484 591 103 79 229
"19" 72 1317 126152 798 145 101 273
"20" 76 1699 125775 1053 183 128 335
"21" 80 2135 125321 1321 226 171 417
"22" 84 2709 124741 1677 276 236 520
"23" 88 3466 123962 2128 366 295 677
"24" 92 4441 122947 2728 453 392 868
"25" 96 5642 121725 3469 589 487 1097
"26" 100 7218 120109 4410 770 617 1421
"27" 104 9164 118102 5617 905 814 1828
"28" 108 11479 115728 6939 1198 1003 2339
"29" 112 14493 112605 8745 1554 1270 2924
"30" 116 18273 108771 11014 1926 1611 3722
"31" 120 22792 104116 13565 2456 2076 4695
"32" 124 28423 98399 16728 3120 2648 5927
"33" 128 34973 91653 20248 3825 3377 7523
"34" 132 42752 83740 24268 4778 4221 9485
"35" 136 51421 74870 28420 5848 5224 11929
"36" 140 61132 65102 32640 7083 6437 14972
"37" 144 70978 55071 36123 8418 7916 18521
"38" 148 81145 44728 38839 9972 9755 22579
"39" 152 91034 34865 40374 11381 11785 27494
"40" 156 100173 25584 40519 12554 14137 32963
"41" 160 108177 17720 39032 13422 16746 38977
"42" 164 114622 11395 35789 14052 19474 45307
"43" 168 119353 6886 31091 14250 22202 51810
"44" 172 122325 4013 25370 13864 24876 58215
"45" 176 124386 2247 19644 12926 27535 64281
"46" 180 125562 1303 14394 11471 29981 69716
"47" 184 126260 777 10003 9579 32033 74645
"48" 188 126740 472 6684 7779 33693 78584
"49" 192 126961 326 4240 5923 35091 81707
"50" 196 127125 238 2615 4394 36080 84036
"51" 200 127222 185 1589 3113 36820 85700
