"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 31 127481 21 3 5 2
"3" 8 36 127473 26 1 5 4
"4" 12 39 127471 29 0 6 4
"5" 16 48 127462 31 6 6 5
"6" 20 74 127434 49 10 8 7
"7" 24 85 127423 52 10 11 12
"8" 28 96 127412 53 16 11 16
"9" 32 145 127362 85 22 15 23
"10" 36 201 127302 128 20 17 36
"11" 40 258 127245 173 18 20 47
"12" 44 320 127181 204 35 26 55
"13" 48 391 127106 243 41 31 76
"14" 52 502 126998 310 50 41 101
"15" 56 626 126858 382 80 51 113
"16" 60 822 126667 510 91 73 148
"17" 64 1069 126406 671 121 94 183
"18" 68 1396 126081 876 148 122 250
"19" 72 1757 125699 1099 186 160 312
"20" 76 2273 125175 1431 224 205 413
"21" 80 2878 124540 1765 327 251 535
"22" 84 3717 123695 2288 410 319 700
"23" 88 4773 122615 2944 527 397 905
"24" 92 6048 121284 3738 625 508 1177
"25" 96 7669 119665 4720 764 650 1535
"26" 100 9642 117599 5907 1000 811 1924
"27" 104 12250 114961 7445 1274 1050 2481
"28" 108 15400 111714 9296 1659 1315 3130
"29" 112 19262 107774 11461 2068 1704 4029
"30" 116 24026 102876 14144 2624 2153 5105
"31" 120 29930 96840 17510 3235 2736 6449
"32" 124 36735 89882 21180 4091 3403 8061
"33" 128 44636 81807 25186 4995 4307 10148
"34" 132 53506 72762 29372 6037 5389 12708
"35" 136 63089 63060 33203 7361 6691 15834
"36" 140 73295 52695 36771 8691 8335 19498
"37" 144 83519 42370 39344 10146 10162 23867
"38" 148 93429 32445 40726 11553 12259 28891
"39" 152 102297 23627 40655 12575 14596 34471
"40" 156 109913 16041 38633 13574 17170 40536
"41" 160 115839 10229 34840 14214 19891 46894
"42" 164 119998 6213 29636 14401 22650 53311
"43" 168 122804 3630 23875 13704 25464 59761
"44" 172 124699 2026 18377 12513 28053 65756
"45" 176 125710 1151 13225 10929 30311 71245
"46" 180 126432 673 9167 9141 32273 75851
"47" 184 126753 423 5969 7325 33853 79606
"48" 188 127016 297 3742 5654 35134 82486
"49" 192 127140 231 2300 4031 36090 84719
"50" 196 127227 200 1358 2893 36744 86232
"51" 200 127277 175 768 1939 37233 87337
