"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 15 12745 5 3 3 4
"3" 8 18 12742 8 2 3 5
"4" 12 23 12737 11 2 4 6
"5" 16 28 12732 14 3 4 7
"6" 20 29 12731 14 4 4 7
"7" 24 30 12729 10 7 4 9
"8" 28 35 12725 14 4 5 12
"9" 32 38 12722 16 4 5 13
"10" 36 42 12718 15 7 6 14
"11" 40 47 12713 16 11 6 14
"12" 44 54 12702 20 8 6 20
"13" 48 61 12696 24 6 6 25
"14" 52 69 12689 27 7 8 27
"15" 56 80 12679 34 8 10 28
"16" 60 84 12674 29 11 13 31
"17" 64 93 12664 31 16 13 33
"18" 68 109 12650 39 10 18 42
"19" 72 122 12634 46 9 19 48
"20" 76 134 12624 47 11 23 53
"21" 80 143 12613 49 11 26 57
"22" 84 158 12600 49 18 28 63
"23" 88 166 12593 42 19 31 74
"24" 92 180 12579 46 18 35 81
"25" 96 196 12563 54 14 40 88
"26" 100 207 12551 51 16 46 94
"27" 104 216 12542 49 15 48 104
"28" 108 227 12530 44 20 51 112
"29" 112 242 12515 44 23 53 122
"30" 116 255 12503 42 18 60 135
"31" 120 266 12492 41 17 63 145
"32" 124 280 12478 42 18 66 154
"33" 128 291 12466 47 16 68 160
"34" 132 302 12457 42 20 73 167
"35" 136 312 12446 41 16 79 176
"36" 140 322 12435 42 17 83 180
"37" 144 335 12422 44 20 84 187
"38" 148 340 12419 38 20 88 194
"39" 152 349 12407 34 19 91 205
"40" 156 366 12394 43 14 93 216
"41" 160 371 12389 35 19 93 224
"42" 164 382 12377 32 18 95 237
"43" 168 388 12369 34 9 97 248
"44" 172 397 12361 34 14 99 250
"45" 176 405 12353 37 10 104 254
"46" 180 414 12346 30 13 111 260
"47" 184 423 12335 30 14 114 265
"48" 188 431 12328 29 16 115 271
"49" 192 439 12321 26 18 122 273
"50" 196 446 12311 25 15 125 281
"51" 200 459 12299 30 15 127 287
