# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 4 15800 3 1 0 0
 8.000000E+00 8 15797 7 1 0 0
 1.200000E+01 9 15797 8 0 1 0
 1.600000E+01 9 15797 6 2 1 0
 2.000000E+01 13 15796 9 3 1 0
 2.400000E+01 20 15790 13 3 3 1
 2.800000E+01 25 15784 17 2 3 3
 3.200000E+01 34 15777 24 3 3 4
 3.600000E+01 65 15768 47 5 7 6
 4.000000E+01 77 15754 51 8 8 10
 4.400000E+01 102 15722 63 13 12 14
 4.800000E+01 142 15692 98 11 15 18
 5.200000E+01 176 15675 121 13 20 22
 5.600000E+01 233 15637 162 18 24 29
 6.000000E+01 281 15573 183 28 31 39
 6.400000E+01 353 15508 232 32 38 51
 6.800000E+01 429 15424 271 43 44 71
 7.200000E+01 577 15325 373 57 52 95
 7.600000E+01 768 15158 489 88 67 124
 8.000000E+01 996 14923 636 99 87 174
 8.400000E+01 1242 14669 778 131 105 228
 8.800000E+01 1557 14346 959 171 143 284
 9.200000E+01 2036 13938 1281 214 178 363
 9.600000E+01 2540 13374 1583 272 218 467
 1.000000E+02 3234 12698 1986 368 266 614
 1.040000E+02 4104 11846 2478 457 357 812
 1.080000E+02 5082 10887 3058 522 455 1047
 1.120000E+02 6289 9838 3699 694 580 1316
 1.160000E+02 7938 8540 4677 858 721 1682
 1.200000E+02 9573 7110 5467 1097 896 2113
 1.240000E+02 11749 5582 6617 1301 1133 2698
 1.280000E+02 13795 4155 7453 1546 1415 3381
 1.320000E+02 15997 2937 8225 1850 1740 4182
 1.360000E+02 18244 1876 8732 2257 2121 5134
 1.400000E+02 20527 1142 9212 2523 2596 6196
 1.440000E+02 22594 644 9158 2834 3156 7446
 1.480000E+02 24528 344 8938 3087 3721 8782
 1.520000E+02 25973 198 8209 3144 4339 10281
 1.560000E+02 27157 108 7240 3280 4988 11649
 1.600000E+02 27854 51 5924 3130 5678 13122
 1.640000E+02 28185 29 4538 2905 6249 14493
 1.680000E+02 28480 19 3317 2679 6806 15678
 1.720000E+02 28665 9 2265 2302 7288 16810
 1.760000E+02 28786 5 1545 1832 7660 17749
 1.800000E+02 28820 4 1032 1330 7965 18493
 1.840000E+02 28804 4 637 973 8194 19000
 1.880000E+02 28817 4 394 683 8364 19376
 1.920000E+02 28831 4 215 521 8466 19629
 1.960000E+02 28848 4 142 349 8536 19821
 2.000000E+02 28838 4 73 213 8604 19948

#Simulation ended (eff.: 0.950514, detail below)
	#Events: 615084
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
