"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 17 12743 7 3 2 5
"3" 8 21 12738 11 3 2 5
"4" 12 22 12737 12 2 2 6
"5" 16 26 12734 16 1 3 6
"6" 20 28 12732 14 3 4 7
"7" 24 35 12725 18 4 5 8
"8" 28 36 12723 12 5 6 13
"9" 32 44 12715 18 4 6 16
"10" 36 52 12708 23 6 6 17
"11" 40 59 12701 27 6 6 20
"12" 44 69 12690 30 9 6 24
"13" 48 74 12685 29 8 8 29
"14" 52 84 12676 29 13 10 32
"15" 56 94 12665 35 9 13 37
"16" 60 106 12652 39 12 13 42
"17" 64 117 12640 48 11 15 43
"18" 68 123 12634 41 15 17 50
"19" 72 139 12618 48 18 17 56
"20" 76 154 12602 49 16 23 66
"21" 80 170 12589 49 21 25 75
"22" 84 182 12572 49 22 29 82
"23" 88 212 12544 69 18 30 95
"24" 92 233 12524 69 26 32 106
"25" 96 246 12508 64 30 38 114
"26" 100 275 12481 77 26 43 129
"27" 104 293 12465 76 31 46 140
"28" 108 310 12449 76 31 53 150
"29" 112 334 12424 79 36 59 160
"30" 116 353 12403 83 28 65 177
"31" 120 364 12391 73 33 71 187
"32" 124 387 12368 75 33 75 204
"33" 128 421 12333 85 35 81 220
"34" 132 440 12317 89 33 88 230
"35" 136 451 12304 70 33 99 249
"36" 140 483 12273 85 30 108 260
"37" 144 497 12257 75 27 111 284
"38" 148 519 12239 78 23 120 298
"39" 152 534 12224 70 29 126 309
"40" 156 555 12200 72 24 140 319
"41" 160 568 12189 64 27 146 331
"42" 164 585 12171 59 27 157 342
"43" 168 596 12164 60 19 163 354
"44" 172 601 12153 43 23 170 365
"45" 176 620 12139 46 25 174 375
"46" 180 634 12126 49 20 177 388
"47" 184 644 12115 50 20 179 395
"48" 188 649 12110 41 15 184 409
"49" 192 656 12103 31 20 186 419
"50" 196 665 12094 30 23 188 424
"51" 200 670 12087 22 20 192 436
